record_id,dataset,issue_type,detail
INC-00733,incidents,dirty_label:incident_type,Leak -> leak 
INC-00736,incidents,missing_required_field:severity,
INC-00739,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-13T00:00:00Z
INC-00740,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-07T00:00:00Z
INC-00742,incidents,dirty_label:severity,High -> HIGH
INC-00744,incidents,dirty_label:severity,High -> Hi
INC-00745,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 10-Jul-2025
INC-00747,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-04-04T00:00:00Z
INC-00748,incidents,missing_required_field:severity,
INC-00750,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 01/01/2026
INC-00751,incidents,missing_required_field:severity,
INC-00752,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 02/12/2023
INC-00753,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-00756,incidents,missing_required_field:severity,
INC-00760,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 03/08/2024
INC-00762,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-00765,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/24/2025
INC-00766,incidents,dirty_label:severity,Medium -> MEDIUM
INC-00766,incidents,missing_required_field:severity,
INC-00766,incidents,future_date:incident_date,2026-08-23
INC-00768,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-00768,incidents,out_of_range:compliance_score,-5.0
INC-00772,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-00772,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-15T00:00:00Z
INC-00772,incidents,out_of_range:compliance_score,-12.3
INC-00774,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 16/07/2024
INC-00777,incidents,dirty_label:severity,Critical -> crit
INC-00778,incidents,dirty_label:severity,Low -> low
INC-00779,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 17/12/2023
INC-00783,incidents,missing_required_field:severity,
INC-00784,incidents,dirty_label:severity,Low -> low
INC-00786,incidents,future_date:incident_date,2026-10-14
INC-00787,incidents,dirty_label:severity,Medium -> medium
INC-00787,incidents,dirty_label:incident_type,Leak -> leak 
INC-00789,incidents,dirty_label:severity,Medium -> Med
INC-00789,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 10/01/2026
INC-00791,incidents,dirty_label:severity,Critical -> Crit
INC-00796,incidents,dirty_label:severity,Low -> Lo
INC-00806,incidents,dirty_label:incident_type,Spill -> spill
INC-00808,incidents,missing_required_field:severity,
INC-00809,incidents,dirty_label:severity,Critical -> crit
INC-00811,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 18-Nov-2024
INC-00812,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 23/03/2024
INC-00813,incidents,dirty_label:severity,Medium -> medium
INC-00813,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-11T00:00:00Z
INC-00816,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/10/2025
INC-00817,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 09/17/2023
INC-00818,incidents,missing_required_field:incident_type,
INC-00821,incidents,dirty_label:severity,Medium ->  medium
INC-00821,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-10T00:00:00Z
INC-00822,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-30T00:00:00Z
INC-00823,incidents,dirty_label:incident_type,Leak -> LEAK
INC-00824,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 16/08/2023
INC-00825,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-28T00:00:00Z
INC-00826,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/01/2025
INC-00829,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-11-24T00:00:00Z
INC-00831,incidents,out_of_range:compliance_score,-5.0
INC-00833,incidents,out_of_range:compliance_score,150.0
INC-00834,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 04/04/2024
INC-00835,incidents,future_date:incident_date,2026-09-30
INC-00837,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-19T00:00:00Z
INC-00838,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 12/28/2025
INC-00839,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-00839,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 11/04/2024
INC-00842,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 11-Jun-2024
INC-00844,incidents,dirty_label:severity,High -> HIGH
INC-00844,incidents,out_of_range:compliance_score,-0.5
INC-00850,incidents,dirty_label:incident_type,Leak ->  Leak
INC-00851,incidents,missing_required_field:severity,
INC-00854,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-00854,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 27/10/2024
INC-00858,incidents,dirty_label:incident_type,Fire ->  fire
INC-00859,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-06T00:00:00Z
INC-00859,incidents,missing_required_field:incident_type,
INC-00860,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 05/09/2024
INC-00867,incidents,dirty_label:incident_type,Leak ->  Leak
INC-00869,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 22-Jun-2026
INC-00869,incidents,missing_required_field:severity,
INC-00871,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 03-May-2026
INC-00874,incidents,missing_required_field:severity,
INC-00877,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 11/11/2025
INC-00882,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 07/27/2023
INC-00887,incidents,dirty_label:severity,Critical -> Crit
INC-00890,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-16T00:00:00Z
INC-00891,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/19/2023
INC-00893,incidents,missing_required_field:incident_type,
INC-00894,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-00894,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 02-Sep-2025
INC-00896,incidents,future_date:incident_date,2026-08-19
INC-00900,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-05T00:00:00Z
INC-00902,incidents,dirty_label:severity,Critical -> critical
INC-00903,incidents,future_date:incident_date,2026-09-21
INC-00905,incidents,dirty_label:severity,Low -> low 
INC-00907,incidents,dirty_label:severity,Low -> low 
INC-00907,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 12-Sep-2025
INC-00909,incidents,dirty_label:severity,Medium -> medium
INC-00911,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-27T00:00:00Z
INC-00911,incidents,future_date:incident_date,2026-08-08
INC-00912,incidents,dirty_label:severity,High -> high
INC-00912,incidents,dirty_label:incident_type,Spill -> spill
INC-00914,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-16T00:00:00Z
INC-00917,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 22-Apr-2024
INC-00919,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/09/2024
INC-00921,incidents,dirty_label:incident_type,Leak ->  Leak
INC-00924,incidents,dirty_label:incident_type,Spill ->  spill 
INC-00926,incidents,dirty_label:incident_type,Spill -> Spill 
INC-00927,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 19/11/2025
INC-00930,incidents,dirty_label:severity,Critical -> Crit
INC-00930,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 03/10/2024
INC-00931,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 29/03/2025
INC-00932,incidents,future_date:incident_date,2026-08-18
INC-00934,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 05/17/2026
INC-00936,incidents,future_date:incident_date,2026-09-19
INC-00938,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 23/06/2024
INC-00942,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-16T00:00:00Z
INC-00943,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-00947,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-00951,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 02-May-2024
INC-00951,incidents,missing_required_field:severity,
INC-00954,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 27/05/2025
INC-00954,incidents,future_date:incident_date,2026-09-25
INC-00955,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 01-Aug-2025
INC-00956,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 18-May-2025
INC-00959,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 12/08/2024
INC-00960,incidents,dirty_label:severity,Medium -> medium
INC-00960,incidents,future_date:incident_date,2026-08-28
INC-00961,incidents,dirty_label:severity,Low ->  Low
INC-00962,incidents,dirty_label:incident_type,Spill -> SPILL
INC-00964,incidents,missing_required_field:incident_type,
INC-00967,incidents,dirty_label:severity,Medium -> medium
INC-00970,incidents,missing_required_field:incident_type,
INC-00973,incidents,missing_required_field:severity,
INC-00974,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 09/11/2023
INC-00975,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 11-Nov-2024
INC-00977,incidents,dirty_label:severity,Critical -> crit
INC-00980,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/17/2024
INC-00982,incidents,missing_required_field:incident_type,
INC-00985,incidents,missing_required_field:severity,
INC-00986,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 24-Nov-2025
INC-00993,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 05/09/2023
INC-00996,incidents,dirty_label:severity,High -> Hi
INC-00998,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-01000,incidents,dirty_label:severity,Medium -> Med
INC-01004,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-20T00:00:00Z
INC-01005,incidents,dirty_label:severity,Medium ->  medium
INC-01005,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-01008,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/27/2025
INC-01011,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 05/06/2025
INC-01020,incidents,missing_required_field:severity,
INC-01022,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/08/2025
INC-01024,incidents,dirty_label:severity,High ->  High
INC-01024,incidents,dirty_label:incident_type,Fire -> Fire 
INC-01027,incidents,dirty_label:incident_type,Leak ->  Leak
INC-01028,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-12-05T00:00:00Z
INC-01032,incidents,dirty_label:severity,Medium -> Med
INC-01033,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/26/2024
INC-01033,incidents,missing_required_field:incident_type,
INC-01034,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 01/19/2024
INC-01035,incidents,out_of_range:compliance_score,150.0
INC-01037,incidents,dirty_label:incident_type,Fire -> fire
INC-01039,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 08-Mar-2025
INC-01040,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-14T00:00:00Z
INC-01043,incidents,dirty_label:severity,Low -> low
INC-01043,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 13/06/2025
INC-01044,incidents,dirty_label:severity,Critical -> critical
INC-01047,incidents,dirty_label:incident_type,Spill ->  spill 
INC-01051,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-01058,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-01063,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-01066,incidents,dirty_label:incident_type,Spill -> Minor Spill
INC-01067,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-01070,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-20T00:00:00Z
INC-01071,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-01073,incidents,dirty_label:severity,Low -> LOW
INC-01074,incidents,dirty_label:incident_type,Spill -> SPILL
INC-01076,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-01078,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 21-Apr-2025
INC-01081,incidents,dirty_label:severity,High ->  High
INC-01081,incidents,dirty_label:incident_type,Fire -> FIRE
INC-01081,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 07-Apr-2026
INC-01081,incidents,missing_required_field:incident_type,
INC-01083,incidents,dirty_label:incident_type,Spill -> Spill 
INC-01083,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 07/27/2023
INC-01084,incidents,future_date:incident_date,2026-08-01
INC-01085,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-08T00:00:00Z
INC-01086,incidents,future_date:incident_date,2026-09-28
INC-01087,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/18/2026
INC-01088,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/15/2026
INC-01088,incidents,missing_required_field:incident_type,
INC-01088,incidents,out_of_range:compliance_score,104.0
INC-01089,incidents,dirty_label:severity,Medium -> medium
INC-01092,incidents,dirty_label:severity,Low -> Lo
INC-01097,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-01103,incidents,dirty_label:severity,Low -> low 
INC-01103,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 14-Mar-2026
INC-01104,incidents,dirty_label:severity,High -> Hi
INC-01107,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-04T00:00:00Z
INC-01108,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-01109,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 26/01/2026
INC-01114,incidents,dirty_label:severity,High ->  High
INC-01114,incidents,dirty_label:incident_type,Spill -> SPILL
INC-01115,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 21/11/2024
INC-01116,incidents,dirty_label:severity,Critical -> CRITICAL
INC-01117,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 03/12/2024
INC-01117,incidents,missing_required_field:incident_type,
INC-01118,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-30T00:00:00Z
INC-01119,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-01120,incidents,dirty_label:severity,Medium -> Medium 
INC-01123,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-01125,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 07/24/2024
INC-01125,incidents,missing_required_field:severity,
INC-01126,incidents,dirty_label:incident_type,Spill -> spill
INC-01126,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 16/12/2023
INC-01126,incidents,missing_required_field:severity,
INC-01127,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 10-Dec-2024
INC-01130,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 29-Nov-2024
INC-01131,incidents,dirty_label:severity,High ->  High
INC-01136,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 14-Nov-2025
INC-01138,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 25/09/2024
INC-01139,incidents,dirty_label:severity,High -> high
INC-01141,incidents,dirty_label:severity,High -> high
INC-01141,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-01146,incidents,dirty_label:severity,Low ->  Low
INC-01148,incidents,future_date:incident_date,2026-08-02
INC-01149,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 11-May-2026
INC-01152,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-01154,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-12-28T00:00:00Z
INC-01154,incidents,missing_required_field:severity,
