record_id,dataset,issue_type,detail
INC-00745,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 08/15/2025
INC-00745,incidents,missing_required_field:incident_type,
INC-00746,incidents,dirty_label:incident_type,Equipment Failure -> equipment failure
INC-00747,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-00748,incidents,dirty_label:incident_type,Leak -> LEAK
INC-00750,incidents,dirty_label:incident_type,Spill -> SPILL
INC-00750,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-10-25T00:00:00Z
INC-00755,incidents,dirty_label:severity,Medium -> Medium 
INC-00760,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 19/05/2024
INC-00760,incidents,missing_required_field:severity,
INC-00763,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-11T00:00:00Z
INC-00765,incidents,dirty_label:severity,High -> high
INC-00765,incidents,dirty_label:incident_type,Leak -> LEAK
INC-00767,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 04-May-2024
INC-00768,incidents,dirty_label:severity,High -> high
INC-00769,incidents,dirty_label:severity,Medium -> medium
INC-00769,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 05/29/2026
INC-00771,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-00772,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-21T00:00:00Z
INC-00773,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/02/2023
INC-00774,incidents,dirty_label:incident_type,Leak -> leak
INC-00777,incidents,dirty_label:incident_type,Spill -> spill
INC-00777,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-20T00:00:00Z
INC-00778,incidents,dirty_label:severity,Low ->  Low
INC-00783,incidents,dirty_label:severity,High -> high
INC-00783,incidents,dirty_label:incident_type,Spill -> Spill 
INC-00785,incidents,dirty_label:severity,Low -> Lo
INC-00785,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 06-Jan-2024
INC-00787,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-05T00:00:00Z
INC-00791,incidents,dirty_label:severity,High -> HIGH
INC-00793,incidents,dirty_label:incident_type,Spill -> spill
INC-00793,incidents,future_date:incident_date,2026-07-25
INC-00803,incidents,dirty_label:incident_type,Leak -> LEAK
INC-00804,incidents,future_date:incident_date,2026-09-13
INC-00805,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 09/06/2025
INC-00806,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-00806,incidents,missing_required_field:incident_type,
INC-00807,incidents,dirty_label:severity,Medium -> medium
INC-00807,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-00807,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 27/05/2026
INC-00810,incidents,dirty_label:severity,Medium -> medium
INC-00810,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-06-14T00:00:00Z
INC-00811,incidents,dirty_label:incident_type,Leak -> LEAK
INC-00811,incidents,future_date:incident_date,2026-09-20
INC-00813,incidents,dirty_label:severity,Medium -> MEDIUM
INC-00815,incidents,dirty_label:severity,High -> HIGH
INC-00815,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-00816,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 28-Nov-2023
INC-00818,incidents,dirty_label:severity,Critical -> Crit
INC-00818,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 12-May-2025
INC-00819,incidents,dirty_label:incident_type,Spill -> Spill 
INC-00823,incidents,out_of_range:compliance_score,150.0
INC-00824,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-00824,incidents,out_of_range:compliance_score,-0.5
INC-00827,incidents,missing_required_field:incident_type,
INC-00829,incidents,dirty_label:incident_type,Leak -> leak
INC-00831,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 06/11/2026
INC-00831,incidents,missing_required_field:severity,
INC-00832,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/12/2024
INC-00832,incidents,missing_required_field:severity,
INC-00833,incidents,missing_required_field:severity,
INC-00835,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-00841,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-17T00:00:00Z
INC-00843,incidents,dirty_label:incident_type,Fire -> fire
INC-00845,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 01/01/2024
INC-00845,incidents,missing_required_field:incident_type,
INC-00849,incidents,dirty_label:severity,Low -> low 
INC-00853,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 17/11/2024
INC-00854,incidents,dirty_label:severity,Critical -> critical
INC-00855,incidents,dirty_label:incident_type,Leak ->  Leak
INC-00856,incidents,missing_required_field:incident_type,
INC-00860,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-22T00:00:00Z
INC-00861,incidents,dirty_label:incident_type,Equipment Failure -> Equip. Failure
INC-00861,incidents,missing_required_field:incident_type,
INC-00862,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-09-05T00:00:00Z
INC-00868,incidents,missing_required_field:severity,
INC-00869,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-00873,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/27/2024
INC-00875,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 21/12/2025
INC-00877,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-00880,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-14T00:00:00Z
INC-00880,incidents,missing_required_field:severity,
INC-00888,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-19T00:00:00Z
INC-00889,incidents,missing_required_field:severity,
INC-00892,incidents,out_of_range:compliance_score,115.7
INC-00894,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 10/10/2025
INC-00900,incidents,dirty_label:severity,High -> Hi
INC-00900,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-00901,incidents,invalid_coordinates,"coordinates (0,0)"
INC-00902,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-00903,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 04-Dec-2025
INC-00905,incidents,dirty_label:severity,Low -> low
INC-00905,incidents,dirty_label:incident_type,Fire -> Fire 
INC-00905,incidents,missing_required_field:incident_type,
INC-00909,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 05-Apr-2025
INC-00910,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-14T00:00:00Z
INC-00911,incidents,dirty_label:severity,Medium -> medium
INC-00912,incidents,missing_required_field:incident_type,
INC-00915,incidents,dirty_label:severity,Medium -> Med
INC-00918,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-00920,incidents,dirty_label:severity,Medium ->  medium
INC-00922,incidents,dirty_label:severity,High ->  High
INC-00922,incidents,dirty_label:incident_type,Spill -> Spill 
INC-00925,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/05/2026
INC-00926,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/12/2024
INC-00934,incidents,dirty_label:severity,Critical -> critical
INC-00938,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 16-Aug-2024
INC-00940,incidents,missing_required_field:incident_type,
INC-00943,incidents,missing_required_field:severity,
INC-00944,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-00945,incidents,missing_required_field:severity,
INC-00947,incidents,missing_required_field:incident_type,
INC-00951,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-10-04T00:00:00Z
INC-00952,incidents,dirty_label:incident_type,Spill ->  spill 
INC-00953,incidents,future_date:incident_date,2026-07-26
INC-00955,incidents,missing_required_field:incident_type,
INC-00957,incidents,dirty_label:severity,Low -> low 
INC-00958,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 07/03/2026
INC-00963,incidents,invalid_coordinates,latitude=130.504624 > 90
INC-00963,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 24-Dec-2025
INC-00964,incidents,dirty_label:incident_type,Leak -> LEAK
INC-00965,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 20-Apr-2025
INC-00965,incidents,missing_required_field:severity,
INC-00965,incidents,out_of_range:compliance_score,-0.5
INC-00970,incidents,invalid_coordinates,"coordinates (0,0)"
INC-00970,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 06/02/2024
INC-00971,incidents,dirty_label:severity,Low -> low 
INC-00971,incidents,missing_required_field:incident_type,
INC-00972,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-17T00:00:00Z
INC-00975,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/07/2026
INC-00978,incidents,dirty_label:severity,Medium -> medium
INC-00978,incidents,missing_required_field:severity,
INC-00982,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-00983,incidents,future_date:incident_date,2026-07-28
INC-00987,incidents,missing_required_field:incident_type,
INC-00988,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-00991,incidents,dirty_label:severity,High -> Hi
INC-00991,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 29/11/2024
INC-00993,incidents,dirty_label:severity,High -> high
INC-00993,incidents,dirty_label:incident_type,Near Miss -> Near  Miss
INC-00998,incidents,missing_required_field:severity,
INC-01001,incidents,missing_required_field:severity,
INC-01003,incidents,dirty_label:severity,Medium -> Med
INC-01009,incidents,missing_required_field:incident_type,
INC-01011,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 15/04/2025
INC-01012,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-15T00:00:00Z
INC-01015,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-01016,incidents,future_date:incident_date,2026-10-02
INC-01017,incidents,dirty_label:incident_type,Fire -> FIRE
INC-01017,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-07T00:00:00Z
INC-01017,incidents,missing_required_field:incident_type,
INC-01018,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-01019,incidents,invalid_coordinates,"coordinates (0,0)"
INC-01019,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-01020,incidents,dirty_label:incident_type,Leak -> leak 
INC-01023,incidents,dirty_label:severity,Medium ->  medium
INC-01023,incidents,dirty_label:incident_type,Spill -> spill
INC-01031,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 19/06/2026
INC-01032,incidents,dirty_label:incident_type,Near Miss -> near-miss
INC-01035,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-01036,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 11/02/2024
INC-01038,incidents,missing_required_field:severity,
INC-01039,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-11-05T00:00:00Z
INC-01040,incidents,missing_required_field:incident_type,
INC-01041,incidents,dirty_label:incident_type,Spill -> spill
INC-01045,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 08/06/2025
INC-01045,incidents,missing_required_field:severity,
INC-01045,incidents,out_of_range:compliance_score,115.7
INC-01046,incidents,future_date:incident_date,2026-09-29
INC-01047,incidents,dirty_label:incident_type,Equipment Failure -> Equipment  Failure
INC-01047,incidents,future_date:incident_date,2026-08-20
INC-01048,incidents,dirty_label:incident_type,Leak -> LEAK
INC-01048,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 19/03/2024
INC-01049,incidents,missing_required_field:severity,
INC-01051,incidents,dirty_label:incident_type,Fire -> Fire 
INC-01051,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 23/09/2025
INC-01051,incidents,future_date:incident_date,2026-08-16
INC-01053,incidents,dirty_label:severity,Medium ->  medium
INC-01061,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-01061,incidents,out_of_range:compliance_score,104.0
INC-01064,incidents,dirty_label:incident_type,Leak ->  Leak
INC-01069,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-17T00:00:00Z
INC-01070,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 21/05/2025
INC-01070,incidents,missing_required_field:severity,
INC-01073,incidents,missing_required_field:severity,
INC-01075,incidents,out_of_range:compliance_score,104.0
INC-01076,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-31T00:00:00Z
INC-01080,incidents,dirty_label:severity,Critical -> crit
INC-01086,incidents,dirty_label:severity,Low -> LOW
INC-01087,incidents,missing_required_field:incident_type,
INC-01088,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 25-May-2024
INC-01090,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 28-Jun-2026
INC-01092,incidents,dirty_label:severity,Medium ->  medium
INC-01092,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 10/01/2024
INC-01093,incidents,dirty_label:severity,Medium -> medium
INC-01096,incidents,dirty_label:incident_type,Near Miss -> NEAR MISS
INC-01099,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2023-11-13T00:00:00Z
INC-01101,incidents,missing_required_field:severity,
INC-01105,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-02T00:00:00Z
INC-01106,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 04/04/2025
INC-01107,incidents,dirty_label:severity,Medium -> MEDIUM
INC-01108,incidents,dirty_label:incident_type,Near Miss -> near miss
INC-01108,incidents,missing_required_field:incident_type,
INC-01109,incidents,dirty_label:severity,Medium -> Med
INC-01109,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-01111,incidents,dirty_label:severity,Critical -> critical
INC-01111,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 02/14/2025
INC-01112,incidents,dirty_label:severity,Low -> Lo
INC-01113,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 03/06/2025
INC-01114,incidents,out_of_range:compliance_score,150.0
INC-01118,incidents,mixed_date_format:incident_date,used format %m/%d/%Y: 03/15/2025
INC-01119,incidents,dirty_label:incident_type,Fire -> FIRE
INC-01122,incidents,dirty_label:severity,Medium ->  medium
INC-01126,incidents,dirty_label:incident_type,Equipment Failure -> EQUIPMENT FAILURE
INC-01130,incidents,dirty_label:incident_type,Leak -> Oil Leak
INC-01138,incidents,dirty_label:severity,Medium -> medium
INC-01138,incidents,dirty_label:incident_type,Leak ->  Leak
INC-01140,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 26-Oct-2025
INC-01144,incidents,dirty_label:severity,Medium -> Med
INC-01145,incidents,dirty_label:severity,Low -> LOW
INC-01151,incidents,mixed_date_format:incident_date,used format %d-%b-%Y: 20-Jun-2024
INC-01151,incidents,missing_required_field:severity,
INC-01152,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 17/02/2026
INC-01166,incidents,dirty_label:severity,Low ->  Low
INC-01167,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 31/08/2023
INC-01168,incidents,dirty_label:severity,Critical -> CRITICAL
INC-01169,incidents,out_of_range:compliance_score,-12.3
INC-01170,incidents,dirty_label:incident_type,Fire -> FIRE
INC-01171,incidents,mixed_date_format:incident_date,used format %d/%m/%Y: 16/10/2024
INC-01173,incidents,mixed_date_format:incident_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-11-19T00:00:00Z
