reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-001520,2026-05-19T20:23:54,SITE-006,Section B — Nairobi-Nakuru Spur,462.5,2897.4,32.4,Open,SNS-012
TEL-003256,2026-06-19T21:46:14,SITE-004,Section D — Sinendet Lateral,266.9,3267.7,34.1,Closed,SNS-010
TEL-002741,2026-06-11T00:09:48,SITE-006,Section D — Sinendet Lateral,324.9,1000.0,21.7,Closed,SNS-008
TEL-000622,2026-05-03T17:02:45,SITE-007,Section F — Kisumu Terminal Link,309.5,2941.9,32.7,Partially Open,SNS-002
TEL-004585,2026-07-14T10:54:40,SITE-001,Section B — Nairobi-Nakuru Spur,327.0,1575.4,30.8,Open,SNS-009
TEL-001356,2026-05-17T01:36:53,SITE-001,Section E — Makueni Branch,415.7,3583.7,19.9,Closed,SNS-002
TEL-001316,2026-05-16T04:58:45,SITE-002,Section D — Sinendet Lateral,379.1,2477.9,25.5,Closed,SNS-008
TEL-002429,2026-06-05T06:39:31,SITE-001,Section A — Mombasa-Nairobi Main,399.7,3046.9,34.4,Closed,SNS-002
TEL-004610,2026-07-14T19:27:45,Nakuru dep,Section E — Makueni Branch,544.5,3874.9,32.1,Open,SNS-011
TEL-001887,2026-05-26T05:31:56,SITE-007,Section C — Nakuru-Eldoret Extension,313.7,3579.8,17.8,Open,SNS-006
TEL-001083,2026-05-12T05:30:58,SITE-006,Section D — Sinendet Lateral,413.6,2170.6,26.9,Open,SNS-012
TEL-004706,2026-07-16T04:07:59,SITE-004,Section C — Nakuru-Eldoret Extension,253.0,3225.2,32.3,Partially Open,SNS-005
TEL-004638,2026-07-15T01:24:24,SITE-002,Section D — Sinendet Lateral,389.4,3674.4,31.6,Open,SNS-007
TEL-000561,2026-05-02T20:39:59,SITE-004,Section C — Nakuru-Eldoret Extension,208.7,2910.5,27.6,Closed,SNS-003
TEL-002821,2026-06-12T04:16:33,SITE-003,Section D — Sinendet Lateral,426.9,2781.7,29.0,Closed,SNS-003
TEL-004234,2026-07-08T11:47:42,SITE-002,Section E — Makueni Branch,431.1,4150.9,25.0,Closed,SNS-010
TEL-002092,2026-05-30T01:07:25,SITE-005,Section D — Sinendet Lateral,496.7,2241.0,30.5,Open,SNS-003
TEL-001961,2026-05-27T19:12:05,SITE-001,Section C — Nakuru-Eldoret Extension,496.3,4189.1,24.4,Open,SNS-005
TEL-004163,2026-07-07T03:18:13,SITE-003,Section D — Sinendet Lateral,249.2,3085.6,19.3,Open,SNS-002
TEL-000443,2026-04-30T13:04:11,SITE-003,Section D — Sinendet Lateral,464.9,3277.6,16.6,Partially Open,SNS-013
TEL-001538,2026-05-20T03:41:46,SITE-004,Section D — Sinendet Lateral,331.5,2085.0,21.9,Open,SNS-011
TEL-004979,2026-07-21T11:42:08,SITE-007,Section C — Nakuru-Eldoret Extension,,2292.6,21.5,Partially Open,SNS-013
TEL-000597,2026-05-03T08:27:15,SITE-001,Section A — Mombasa-Nairobi Main,483.1,2574.7,31.4,Open,SNS-009
TEL-001954,2026-05-27T15:36:51,SITE-003,Section C — Nakuru-Eldoret Extension,358.6,2597.8,25.3,Partially Open,SNS-008
TEL-000367,2026-04-29T10:12:17,SITE-003,Section E — Makueni Branch,389.3,2020.4,26.2,Open,SNS-009
TEL-003150,2026-06-17T23:59:22,SITE-003,Section E — Makueni Branch,390.4,1636.5,31.2,Open,SNS-007
TEL-003701,2026-06-27T23:00:30,SITE-005,Section E — Makueni Branch,447.0,3690.3,32.1,Closed,SNS-007
TEL-003673,2026-06-27T13:47:46,SITE-007,Section A — Mombasa-Nairobi Main,480.8,2233.3,22.3,Partially Open,SNS-001
TEL-003574,2026-06-25T15:00:42,nakuru depot,Section E — Makueni Branch,298.3,3594.4,28.1,Closed,SNS-007
TEL-004612,2026-07-14T19:57:46,Kisumu  Terminal,Section C — Nakuru-Eldoret Extension,463.4,2138.2,20.9,Closed,SNS-009
TEL-002996,2026-06-15T02:14:01,SITE-006,Section D — Sinendet Lateral,408.4,3102.5,17.3,Open,SNS-006
TEL-000231,2026-04-27T00:34:23,SITE-003,Section B — Nairobi-Nakuru Spur,370.3,2111.9,34.0,Open,SNS-004
TEL-002735,2026-06-10T23:07:28,SITE-007,Section F — Kisumu Terminal Link,323.8,2656.3,33.0,Closed,SNS-006
TEL-000817,2026-05-07T08:15:59,SITE-001,Section E — Makueni Branch,373.1,3012.6,32.0,Closed,SNS-007
TEL-002468,2026-06-06T02:16:17,Kibwezi,Section C — Nakuru-Eldoret Extension,402.3,2747.6,31.5,Closed,SNS-013
TEL-003640,2026-06-27T02:00:10,NAKURU,Section C — Nakuru-Eldoret Extension,326.6,2836.4,20.5,Partially Open,SNS-009
TEL-004095,2026-07-05T20:07:08,Nakuru  Depot,Section F — Kisumu Terminal Link,568.2,3061.8,38.7,Open,SNS-007
TEL-003062,2026-06-16T14:31:55,SITE-006,Section B — Nairobi-Nakuru Spur,379.7,2701.2,26.3,Open,SNS-012
TEL-001041,2026-05-11T10:26:52,Kibwezi,Section C — Nakuru-Eldoret Extension,532.2,2523.5,30.8,Open,SNS-012
TEL-003866,2026-07-01T06:05:59,SITE-001,Section D — Sinendet Lateral,573.4,3209.8,29.7,Open,SNS-012
TEL-001155,2026-05-13T14:27:46,SITE-006,Section A — Mombasa-Nairobi Main,425.3,3460.4,39.6,Closed,SNS-009
TEL-000634,2026-05-03T23:43:59,SITE-007,Section D — Sinendet Lateral,219.2,2633.2,25.3,Closed,SNS-003
TEL-000128,2026-04-25T00:35:56,SITE-004,Section D — Sinendet Lateral,341.7,4347.9,24.7,Closed,SNS-003
TEL-002599,2026-06-08T13:00:15,SITE-001,Section C — Nakuru-Eldoret Extension,407.8,2800.3,27.1,Open,SNS-014
TEL-000350,2026-04-29T04:59:44,Nairobi  Terminal,Section B — Nairobi-Nakuru Spur,394.6,1291.9,27.2,Partially Open,SNS-007
TEL-001096,2026-05-12T09:49:02,SITE-006,Section D — Sinendet Lateral,374.2,2768.7,36.3,Open,SNS-003
TEL-001140,2026-05-13T09:54:34,SITE-005,Section B — Nairobi-Nakuru Spur,415.8,4908.4,26.2,Closed,SNS-009
TEL-004127,2026-07-06T11:22:39,SITE-007,Section E — Makueni Branch,419.3,3328.9,30.6,Open,SNS-008
TEL-003871,2026-07-01T08:28:20,SITE-002,Section E — Makueni Branch,338.2,2199.7,28.3,Closed,SNS-010
TEL-002554,2026-06-07T13:28:18,SITE-002,Section D — Sinendet Lateral,471.6,3248.6,28.5,Partially Open,SNS-003
TEL-000507,2026-05-01T20:14:01,SITE-006,Section F — Kisumu Terminal Link,533.6,3556.7,38.3,Partially Open,SNS-006
TEL-001261,2026-05-15T11:05:11,SITE-004,Section F — Kisumu Terminal Link,399.6,3196.2,19.7,Closed,SNS-006
TEL-004431,2026-07-11T23:17:36,SITE-006,Section A — Mombasa-Nairobi Main,298.0,2740.5,31.8,Closed,SNS-006
TEL-004053,2026-07-05T04:19:08,SITE-007,Section B — Nairobi-Nakuru Spur,466.8,2831.6,26.0,Closed,SNS-004
TEL-002180,2026-05-31T15:08:55,SITE-007,Section A — Mombasa-Nairobi Main,518.7,3345.4,32.4,Open,SNS-007
TEL-004577,2026-07-14T07:57:22,SITE-007,Section B — Nairobi-Nakuru Spur,384.8,2048.6,20.5,Partially Open,SNS-008
TEL-002826,2026-06-12T06:24:25,SITE-004,Section B — Nairobi-Nakuru Spur,312.0,3313.8,26.3,Open,SNS-007
TEL-003939,2026-07-02T17:04:11,sinendet pump,Section C — Nakuru-Eldoret Extension,572.6,2805.7,27.8,Closed,SNS-005
TEL-000986,2026-05-10T12:15:18,SITE-005,Section F — Kisumu Terminal Link,850,2485.5,31.4,Partially Open,SNS-009
TEL-001157,2026-05-13T14:52:46,SITE-004,Section F — Kisumu Terminal Link,475.4,3331.1,39.7,Partially Open,SNS-012
TEL-003184,2026-06-18T13:00:29,SITE-007,Section D — Sinendet Lateral,,2321.3,24.8,Open,SNS-011
TEL-002714,2026-06-10T16:55:45,SITE-007,Section D — Sinendet Lateral,397.3,1864.5,40.9,Open,SNS-013
TEL-001438,2026-05-18T07:47:20,SITE-005,Section B — Nairobi-Nakuru Spur,417.2,1373.4,27.8,Closed,SNS-004
TEL-002346,2026-06-03T16:23:19,SITE-002,Section A — Mombasa-Nairobi Main,310.7,2074.8,38.8,Open,SNS-009
TEL-002186,2026-05-31T17:21:35,SITE-001,Section A — Mombasa-Nairobi Main,452.4,4149.5,45.0,Open,SNS-004
TEL-003203,2026-06-18T21:00:26,SITE-001,Section A — Mombasa-Nairobi Main,394.4,3319.9,29.2,Open,SNS-001
TEL-000060,2026-04-23T23:45:07,SITE-001,Section E — Makueni Branch,438.1,1724.1,26.0,Open,SNS-003
TEL-004962,2026-07-21T02:52:24,SITE-005,Section D — Sinendet Lateral,544.1,4369.5,23.3,Closed,SNS-002
TEL-003395,2026-06-22T06:02:53,SITE-004,Section A — Mombasa-Nairobi Main,411.5,5000.0,25.5,Open,SNS-003
TEL-001770,2026-05-23T23:37:10,MAKUENI,Section C — Nakuru-Eldoret Extension,341.9,,27.9,Closed,SNS-007
TEL-000520,2026-05-02T00:58:27,SITE-003,Section A — Mombasa-Nairobi Main,455.4,3185.2,32.5,Open,SNS-011
TEL-001784,2026-05-24T04:19:50,SITE-005,Section E — Makueni Branch,339.4,3885.9,36.8,Partially Open,SNS-014
TEL-002296,2026-06-02T16:32:43,SITE-005,Section B — Nairobi-Nakuru Spur,342.2,1981.2,35.4,Closed,SNS-007
TEL-004102,2026-07-05T22:49:12,SITE-003,Section C — Nakuru-Eldoret Extension,381.7,3001.4,30.1,Open,SNS-005
TEL-004075,2026-07-05T10:24:40,Sinendet  Pump Station,Section D — Sinendet Lateral,405.4,2957.7,15.1,Open,SNS-002
TEL-001387,2026-05-17T11:31:10,SITE-003,Section C — Nakuru-Eldoret Extension,295.3,1945.6,39.6,Partially Open,SNS-011
TEL-004863,2026-07-19T00:29:50,SITE-003,Section E — Makueni Branch,353.7,4414.6,31.6,Closed,SNS-003
TEL-002583,2026-06-08T03:41:08,SITE-006,Section D — Sinendet Lateral,513.0,4179.7,29.3,Closed,SNS-003
TEL-001892,2026-05-26T07:24:44,SITE-004,Section A — Mombasa-Nairobi Main,405.6,3826.8,23.8,Open,SNS-004
TEL-004383,2026-07-10T23:46:43,SITE-002,Section C — Nakuru-Eldoret Extension,384.9,2941.3,40.2,Open,SNS-006
TEL-000953,2026-05-09T21:24:03,SITE-005,Section A — Mombasa-Nairobi Main,501.8,2725.5,37.1,Partially Open,SNS-005
TEL-000790,2026-05-06T20:10:07,SITE-006,Section C — Nakuru-Eldoret Extension,490.2,2529.2,40.9,Open,SNS-010
TEL-001453,2026-05-18T14:20:01,SITE-001,Section D — Sinendet Lateral,404.3,3142.5,29.3,Open,SNS-011
TEL-000430,2026-04-30T07:48:26,SITE-004,Section D — Sinendet Lateral,450.7,3079.4,25.7,Closed,SNS-011
TEL-001674,2026-05-22T12:11:41,SITE-003,Section C — Nakuru-Eldoret Extension,317.9,5000.0,38.9,Closed,SNS-005
TEL-003252,2026-06-19T19:39:46,SITE-003,Section A — Mombasa-Nairobi Main,409.2,3587.4,34.7,Closed,SNS-006
TEL-004474,2026-07-12T15:16:06,SITE-006,Section A — Mombasa-Nairobi Main,391.7,2060.5,30.0,Open,SNS-013
TEL-002144,2026-05-30T23:36:57,SITE-003,Section D — Sinendet Lateral,400.9,1000.0,30.1,Open,SNS-010
TEL-003099,2026-06-17T05:03:28,SITE-003,Section B — Nairobi-Nakuru Spur,297.3,3798.5,31.5,Open,SNS-009
TEL-002228,2026-06-01T11:54:18,SITE-002,Section D — Sinendet Lateral,483.0,2042.0,29.0,Open,SNS-012
TEL-001758,2026-05-23T18:39:27,SITE-001,Section E — Makueni Branch,347.6,4391.3,25.3,Open,SNS-003
TEL-002436,2026-06-05T08:01:50,Eldoret term,Section B — Nairobi-Nakuru Spur,566.4,3346.5,29.8,Open,SNS-012
TEL-002454,2026-06-05T16:34:54,SITE-004,Section D — Sinendet Lateral,335.9,2856.1,29.2,Open,SNS-008
TEL-000807,2026-05-07T05:34:06,SITE-001,Section B — Nairobi-Nakuru Spur,460.3,4314.6,30.5,Closed,SNS-013
TEL-000331,2026-04-28T20:54:43,SITE-003,Section B — Nairobi-Nakuru Spur,412.7,3408.7,26.9,Open,SNS-013
TEL-001319,2026-05-16T07:13:33,SITE-006,Section E — Makueni Branch,365.3,2895.1,22.8,Closed,SNS-009
TEL-000072,2026-04-24T05:03:08,SITE-001,Section C — Nakuru-Eldoret Extension,405.1,2947.9,37.3,Closed,SNS-005
TEL-002858,2026-06-12T18:10:12,SITE-002,Section A — Mombasa-Nairobi Main,373.5,3610.9,26.3,Open,SNS-011
TEL-003812,2026-06-30T02:38:59,SITE-001,Section C — Nakuru-Eldoret Extension,412.7,1469.6,31.4,Open,SNS-001
TEL-004462,2026-07-12T10:42:21,SITE-002,Section B — Nairobi-Nakuru Spur,385.5,4331.5,31.4,Partially Open,SNS-005
TEL-002008,2026-05-28T13:11:10,SITE-006,Section C — Nakuru-Eldoret Extension,590.9,2030.3,39.3,Open,SNS-010
TEL-004144,2026-07-06T14:23:54,SITE-005,Section A — Mombasa-Nairobi Main,402.5,3009.7,25.3,Open,SNS-009
TEL-003224,2026-06-19T06:20:28,SITE-002,Section D — Sinendet Lateral,295.9,2993.9,29.3,Partially Open,SNS-005
TEL-001669,2026-05-22T09:30:56,SITE-003,Section B — Nairobi-Nakuru Spur,498.6,1847.6,31.5,Closed,SNS-012
TEL-001700,2026-05-22T20:14:20,SITE-001,Section E — Makueni Branch,365.2,2028.5,21.2,Partially Open,SNS-005
TEL-003816,2026-06-30T04:50:30,SITE-002,Section B — Nairobi-Nakuru Spur,324.8,2469.7,35.6,Partially Open,SNS-005
TEL-001150,2026-05-13T13:01:09,SITE-003,Section B — Nairobi-Nakuru Spur,454.2,4187.5,27.5,Closed,SNS-010
TEL-004488,2026-07-12T20:18:10,SITE-001,Section E — Makueni Branch,353.7,2432.1,22.0,Closed,SNS-004
TEL-003634,2026-06-26T22:26:49,NAIROBI,Section E — Makueni Branch,463.5,4407.4,34.9,Open,SNS-012
TEL-000887,2026-05-08T12:41:23,SITE-001,Section B — Nairobi-Nakuru Spur,373.0,2558.9,36.0,Closed,SNS-005
TEL-004674,2026-07-15T16:34:29,SITE-005,Section A — Mombasa-Nairobi Main,405.0,3135.0,39.2,Partially Open,SNS-010
TEL-000323,2026-04-28T17:30:42,SITE-003,Section A — Mombasa-Nairobi Main,368.2,2317.5,31.7,Open,SNS-002
TEL-004442,2026-07-12T03:35:37,SITE-007,Section B — Nairobi-Nakuru Spur,435.2,3538.0,25.0,Closed,SNS-014
TEL-003035,2026-06-16T00:45:47,SITE-001,Section E — Makueni Branch,403.7,3133.0,28.1,Closed,SNS-002
TEL-001981,2026-05-28T02:02:12,SITE-001,Section E — Makueni Branch,392.5,2876.3,28.1,Open,SNS-006
TEL-002038,2026-05-29T03:54:47,Makueni PS,Section D — Sinendet Lateral,422.5,3808.6,24.0,Partially Open,SNS-007
TEL-002237,2026-06-01T14:44:47,SITE-004,Section E — Makueni Branch,436.8,3358.3,35.6,Open,SNS-009
TEL-004733,2026-07-16T17:23:29,SITE-007,Section E — Makueni Branch,415.7,2387.1,26.6,Closed,SNS-005
TEL-001248,2026-05-15T03:52:25,SITE-005,Section E — Makueni Branch,375.6,2866.2,31.8,Closed,SNS-005
TEL-001465,2026-05-18T19:21:58,SITE-003,Section F — Kisumu Terminal Link,479.1,1635.0,29.3,Partially Open,SNS-011
TEL-001430,2026-05-18T03:54:46,MSA Terminal,Section A — Mombasa-Nairobi Main,305.6,4132.9,35.3,Closed,SNS-013
TEL-004998,2026-07-21T23:26:26,Thange section,Section A — Mombasa-Nairobi Main,302.9,2695.7,26.0,Partially Open,SNS-009
TEL-001059,2026-05-11T18:02:30,SITE-001,Section B — Nairobi-Nakuru Spur,416.7,2423.0,35.3,Partially Open,SNS-005
TEL-002816,2026-06-12T03:14:10,SITE-001,Section F — Kisumu Terminal Link,362.9,1941.6,38.3,Partially Open,SNS-007
TEL-003688,2026-06-27T17:34:51,SITE-004,Section E — Makueni Branch,473.7,2879.8,40.6,Partially Open,SNS-012
TEL-001855,2026-05-25T14:58:12,SITE-006,Section D — Sinendet Lateral,407.9,2476.2,33.1,Open,SNS-005
TEL-002526,2026-06-07T03:38:14,SITE-007,Section A — Mombasa-Nairobi Main,242.9,3281.4,24.1,Open,SNS-006
TEL-003398,2026-06-22T07:33:16,Eldoret  Terminal,Section F — Kisumu Terminal Link,396.3,1496.6,18.3,Open,SNS-008
TEL-003725,2026-06-28T08:57:59,SITE-004,Section B — Nairobi-Nakuru Spur,383.2,2858.9,31.0,Closed,SNS-007
TEL-000824,2026-05-07T10:09:38,SITE-001,Section A — Mombasa-Nairobi Main,451.7,2688.8,29.0,Partially Open,SNS-009
TEL-000262,2026-04-27T12:40:32,SITE-006,Section D — Sinendet Lateral,241.0,2765.6,28.8,Open,SNS-006
TEL-004559,2026-07-14T04:05:34,SITE-007,Section B — Nairobi-Nakuru Spur,388.3,2929.3,23.8,Partially Open,SNS-010
TEL-004929,2026-07-20T07:17:28,SITE-007,Section E — Makueni Branch,421.0,3917.9,40.1,Partially Open,SNS-014
TEL-001863,2026-05-25T17:52:33,ELDORET,Section A — Mombasa-Nairobi Main,248.9,3165.9,26.2,Closed,SNS-003
TEL-002928,2026-06-13T21:23:11,SITE-001,Section E — Makueni Branch,253.2,2789.1,38.6,Closed,SNS-012
TEL-002774,2026-06-11T11:32:30,SITE-006,Section F — Kisumu Terminal Link,393.7,1874.8,30.3,Open,SNS-001
TEL-000010,2026-04-23T07:03:33,SITE-001,Section B — Nairobi-Nakuru Spur,211.6,3312.5,26.6,Open,SNS-014
TEL-001181,2026-05-13T23:28:43,SITE-007,Section B — Nairobi-Nakuru Spur,367.7,2785.7,22.6,Partially Open,SNS-008
TEL-001338,2026-05-16T19:13:15,SITE-007,Section A — Mombasa-Nairobi Main,335.9,4132.3,31.7,Closed,SNS-002
TEL-001468,2026-05-18T20:46:04,SITE-003,Section D — Sinendet Lateral,496.4,3919.2,26.8,Partially Open,SNS-004
TEL-004492,2026-07-12T23:09:13,SITE-007,Section C — Nakuru-Eldoret Extension,410.0,2622.9,32.6,Closed,SNS-003
TEL-003590,2026-06-25T21:27:40,SITE-006,Section E — Makueni Branch,474.8,3170.6,27.4,Open,SNS-006
TEL-003750,2026-06-28T20:00:13,SITE-006,Section E — Makueni Branch,315.6,3066.2,35.9,Open,SNS-001
TEL-000700,2026-05-05T00:51:52,SITE-006,Section E — Makueni Branch,376.4,3772.8,41.6,Open,SNS-007
TEL-004997,2026-07-21T23:25:01,SITE-006,Section F — Kisumu Terminal Link,422.3,2492.9,27.2,Open,SNS-013
TEL-003901,2026-07-01T22:10:38,ELD Terminal,Section C — Nakuru-Eldoret Extension,315.8,3704.7,32.9,Partially Open,SNS-012
TEL-001845,2026-05-25T10:20:31,SITE-007,Section F — Kisumu Terminal Link,304.3,3643.2,38.0,Partially Open,SNS-011
TEL-001731,2026-05-23T04:53:49,SITE-001,Section C — Nakuru-Eldoret Extension,388.9,2550.3,22.8,Open,SNS-001
TEL-003728,2026-06-28T10:33:42,SITE-006,Section E — Makueni Branch,363.1,2463.6,32.8,Open,SNS-009
TEL-004052,2026-07-05T04:14:58,SITE-005,Section F — Kisumu Terminal Link,,2355.8,33.8,Open,SNS-010
TEL-002899,2026-06-13T09:22:46,SITE-001,Section E — Makueni Branch,482.6,2783.5,28.5,Open,SNS-011
TEL-000859,2026-05-08T01:12:51,SITE-004,Section C — Nakuru-Eldoret Extension,404.6,3960.6,32.6,Partially Open,SNS-006
TEL-004423,2026-07-11T20:51:25,SITE-001,Section A — Mombasa-Nairobi Main,519.8,3489.1,44.4,Open,SNS-001
TEL-003305,2026-06-20T14:21:17,Nakuru dep,Section E — Makueni Branch,310.4,2360.4,36.8,Closed,SNS-011
TEL-000923,2026-05-09T05:37:09,SITE-006,Section F — Kisumu Terminal Link,415.2,1301.2,22.5,Open,SNS-006
TEL-002692,2026-06-10T07:10:05,SITE-007,Section C — Nakuru-Eldoret Extension,434.0,1213.3,37.7,Partially Open,SNS-011
TEL-002074,2026-05-29T18:35:44,SITE-001,Section E — Makueni Branch,390.3,3051.6,32.3,Closed,SNS-006
TEL-002694,2026-06-10T07:17:36,SITE-003,Section E — Makueni Branch,371.5,4748.4,29.1,Closed,SNS-013
TEL-002042,2026-05-29T06:43:19,makueni pipeline,Section D — Sinendet Lateral,517.3,3314.1,36.3,Open,SNS-001
TEL-002136,2026-05-30T18:45:26,SITE-006,Section A — Mombasa-Nairobi Main,512.4,3203.2,40.6,Partially Open,SNS-011
TEL-003090,2026-06-17T01:07:18,SITE-007,Section D — Sinendet Lateral,386.3,5000.0,36.5,Closed,SNS-001
TEL-004465,2026-07-12T11:43:27,ELDORET,Section B — Nairobi-Nakuru Spur,459.1,3028.5,41.5,Closed,SNS-004
TEL-003870,2026-07-01T08:14:04,SITE-004,Section C — Nakuru-Eldoret Extension,272.1,2285.1,21.9,Open,SNS-014
TEL-004910,2026-07-19T22:33:45,SITE-002,Section C — Nakuru-Eldoret Extension,411.9,,31.2,Closed,SNS-013
TEL-001395,2026-05-17T13:20:16,SITE-001,Section C — Nakuru-Eldoret Extension,250.6,4181.8,19.5,Closed,SNS-010
TEL-004712,2026-07-16T06:37:57,SITE-007,Section F — Kisumu Terminal Link,600.0,3997.1,27.0,Open,SNS-005
TEL-004228,2026-07-08T09:21:23,SITE-006,Section E — Makueni Branch,506.0,,24.9,Partially Open,SNS-001
TEL-004757,2026-07-17T02:18:05,SITE-001,Section F — Kisumu Terminal Link,215.5,3739.9,27.1,Partially Open,SNS-006
TEL-000820,2026-05-07T09:09:12,SITE-005,Section E — Makueni Branch,373.5,3446.9,26.0,Open,SNS-001
TEL-004728,2026-07-16T13:56:30,SITE-006,Section C — Nakuru-Eldoret Extension,546.8,2129.3,32.3,Open,SNS-007
TEL-001511,2026-05-19T12:58:06,SITE-004,Section C — Nakuru-Eldoret Extension,355.1,2440.0,32.1,Closed,SNS-014
TEL-002699,2026-06-10T09:31:21,SITE-004,Section D — Sinendet Lateral,463.4,3586.1,38.9,Closed,SNS-007
TEL-004923,2026-07-20T04:22:45,Nakuru  Depot,Section E — Makueni Branch,485.6,,32.5,Closed,SNS-012
TEL-002869,2026-06-12T22:48:39,Nakuru dep,Section D — Sinendet Lateral,429.0,3170.6,24.2,Open,SNS-008
TEL-003606,2026-06-26T05:28:14,SITE-007,Section F — Kisumu Terminal Link,300.3,5000.0,28.9,Open,SNS-010
TEL-003325,2026-06-21T02:47:55,SITE-006,Section B — Nairobi-Nakuru Spur,377.1,,25.4,Closed,SNS-011
TEL-002421,2026-06-05T03:33:59,SITE-005,Section F — Kisumu Terminal Link,393.8,3249.4,30.8,Open,SNS-003
TEL-003883,2026-07-01T12:21:46,KISUMU,Section F — Kisumu Terminal Link,535.6,1545.0,32.2,Closed,SNS-010
TEL-004120,2026-07-06T06:01:48,SITE-005,Section F — Kisumu Terminal Link,399.8,2817.6,33.6,Open,SNS-007
TEL-004466,2026-07-12T12:08:08,Nairobi  Terminal,Section F — Kisumu Terminal Link,471.1,2547.1,32.3,Open,SNS-014
TEL-001835,2026-05-25T05:41:44,SITE-006,Section A — Mombasa-Nairobi Main,452.3,1965.9,23.2,Open,SNS-003
TEL-004505,2026-07-13T05:37:31,SITE-003,Section C — Nakuru-Eldoret Extension,420.3,4283.7,33.7,Open,SNS-012
TEL-003660,2026-06-27T08:39:58,SITE-004,Section F — Kisumu Terminal Link,490.0,5000.0,37.4,Closed,SNS-005
TEL-000462,2026-04-30T21:09:54,SITE-007,Section D — Sinendet Lateral,200.0,1669.0,24.3,Closed,SNS-006
TEL-004149,2026-07-06T20:34:40,SITE-001,Section C — Nakuru-Eldoret Extension,200.5,1436.2,36.5,Open,SNS-007
TEL-000931,2026-05-09T09:54:45,SITE-005,Section B — Nairobi-Nakuru Spur,304.6,2049.9,28.7,Open,SNS-001
TEL-000888,2026-05-08T13:05:19,SITE-005,Section E — Makueni Branch,328.0,3175.5,23.4,Open,SNS-008
TEL-003754,2026-06-28T22:37:56,Kisumu  Terminal,Section A — Mombasa-Nairobi Main,342.1,2932.4,22.1,Closed,SNS-002
TEL-003989,2026-07-03T19:53:27,SITE-006,Section A — Mombasa-Nairobi Main,433.2,2998.2,21.2,Closed,SNS-012
TEL-003432,2026-06-22T23:28:58,SITE-007,Section F — Kisumu Terminal Link,244.2,3564.7,40.2,Open,SNS-009
TEL-001624,2026-05-21T16:42:05,SITE-002,Section A — Mombasa-Nairobi Main,492.3,3306.2,25.7,Open,SNS-004
TEL-003532,2026-06-24T20:38:02,sinendet pump,Section F — Kisumu Terminal Link,478.1,1250.7,40.7,Open,SNS-010
TEL-001768,2026-05-23T22:54:25,SITE-007,Section C — Nakuru-Eldoret Extension,278.9,2936.5,29.1,Partially Open,SNS-004
TEL-004100,2026-07-05T22:24:21,SITE-005,Section A — Mombasa-Nairobi Main,405.9,1683.7,29.9,Open,SNS-012
TEL-004128,2026-07-06T11:26:21,SITE-003,Section A — Mombasa-Nairobi Main,492.7,2328.8,24.1,Closed,SNS-012
TEL-004533,2026-07-13T15:57:14,SITE-003,Section C — Nakuru-Eldoret Extension,419.9,2800.0,36.9,Partially Open,SNS-010
TEL-000073,2026-04-24T05:40:10,SITE-007,Section F — Kisumu Terminal Link,495.9,3597.2,28.8,Open,SNS-003
TEL-000892,2026-05-08T14:33:00,SITE-004,Section B — Nairobi-Nakuru Spur,498.1,1941.5,27.1,Open,SNS-001
TEL-001084,2026-05-12T06:02:07,SITE-003,Section B — Nairobi-Nakuru Spur,276.7,4670.5,23.2,Closed,SNS-014
TEL-004129,2026-07-06T11:39:03,SITE-007,Section C — Nakuru-Eldoret Extension,407.0,4169.3,28.3,Partially Open,SNS-012
TEL-002175,2026-05-31T11:57:50,SITE-002,Section E — Makueni Branch,477.1,3580.4,39.9,Closed,SNS-002
