reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-001844,2026-05-25T22:09:56,SITE-002,Section B — Nairobi-Nakuru Spur,396.4,2549.9,31.7,Open,SNS-003
TEL-004853,2026-07-19T00:54:43,SITE-006,Section C — Nakuru-Eldoret Extension,358.7,3806.1,27.9,Open,SNS-005
TEL-004975,2026-07-21T14:32:46,SITE-007,Section D — Sinendet Lateral,355.6,3302.7,25.9,Open,SNS-008
TEL-004471,2026-07-12T11:14:03,SITE-005,Section B — Nairobi-Nakuru Spur,343.2,1195.7,27.7,Closed,SNS-006
TEL-001622,2026-05-22T12:24:39,SITE-007,Section B — Nairobi-Nakuru Spur,420.8,3864.0,28.5,Closed,SNS-014
TEL-004916,2026-07-20T05:34:57,SITE-006,Section D — Sinendet Lateral,295.0,3879.2,31.7,Partially Open,SNS-013
TEL-003791,2026-06-29T22:35:40,SITE-002,Section C — Nakuru-Eldoret Extension,246.3,3461.7,29.7,Open,SNS-001
TEL-000655,2026-05-04T20:56:56,SITE-001,Section F — Kisumu Terminal Link,308.0,3583.4,30.6,Open,SNS-007
TEL-002851,2026-06-13T07:19:29,SITE-005,Section A — Mombasa-Nairobi Main,213.1,2584.9,29.9,Open,SNS-003
TEL-004434,2026-07-11T16:04:22,SITE-002,Section E — Makueni Branch,351.7,3440.7,28.0,Open,SNS-004
TEL-001284,2026-05-16T04:44:38,SITE-006,Section F — Kisumu Terminal Link,460.2,4451.7,28.6,Closed,SNS-005
TEL-004363,2026-07-10T09:43:17,KISUMU,Section E — Makueni Branch,366.7,2625.7,34.2,Partially Open,SNS-009
TEL-000276,2026-04-27T20:54:11,SITE-003,Section E — Makueni Branch,402.3,3329.0,29.8,Partially Open,SNS-014
TEL-002162,2026-05-31T20:20:53,SITE-005,Section A — Mombasa-Nairobi Main,496.7,4161.2,27.4,Closed,SNS-005
TEL-002966,2026-06-14T23:08:39,SITE-006,Section C — Nakuru-Eldoret Extension,458.5,2504.1,35.9,Partially Open,SNS-002
TEL-000077,2026-04-24T10:58:48,SITE-004,Section F — Kisumu Terminal Link,409.8,1334.2,35.5,Open,SNS-012
TEL-001745,2026-05-24T12:44:04,SITE-005,Section D — Sinendet Lateral,293.0,3115.1,29.8,Partially Open,SNS-004
TEL-004694,2026-07-16T09:05:29,SITE-003,Section D — Sinendet Lateral,465.4,2966.5,26.6,Closed,SNS-005
TEL-000840,2026-05-07T22:01:03,SITE-007,Section D — Sinendet Lateral,416.3,2160.0,39.5,Closed,SNS-007
TEL-004783,2026-07-17T22:13:32,SITE-006,Section D — Sinendet Lateral,350.5,3721.4,23.5,Partially Open,SNS-010
TEL-003758,2026-06-29T08:05:41,SITE-005,Section E — Makueni Branch,487.3,3481.9,37.9,Closed,SNS-002
TEL-003988,2026-07-03T07:51:16,SITE-002,Section B — Nairobi-Nakuru Spur,383.8,3449.3,27.4,Partially Open,SNS-012
TEL-001077,2026-05-12T06:46:08,SITE-004,Section F — Kisumu Terminal Link,380.8,2729.1,29.3,Partially Open,SNS-012
TEL-002436,2026-06-05T20:02:59,SITE-005,Section D — Sinendet Lateral,393.2,2380.7,28.2,Open,SNS-007
TEL-003701,2026-06-28T07:46:08,SITE-007,Section D — Sinendet Lateral,255.0,3386.5,25.1,Partially Open,SNS-012
TEL-000827,2026-05-07T18:17:24,SITE-002,Section F — Kisumu Terminal Link,383.6,3018.5,30.0,Open,SNS-003
TEL-001602,2026-05-22T02:13:33,SITE-006,Section E — Makueni Branch,400.8,3054.4,34.6,Closed,SNS-003
TEL-004407,2026-07-11T04:35:14,SITE-005,Section C — Nakuru-Eldoret Extension,484.7,3842.0,38.0,Closed,SNS-005
TEL-001059,2026-05-11T23:59:59,SITE-001,Section B — Nairobi-Nakuru Spur,325.8,3174.6,34.3,Closed,SNS-001
TEL-002670,2026-06-10T01:32:56,Mombasa term,Section A — Mombasa-Nairobi Main,322.5,2003.2,26.9,Open,SNS-005
TEL-000670,2026-05-05T00:57:39,SITE-006,Section F — Kisumu Terminal Link,392.6,4880.0,38.4,Closed,SNS-002
TEL-003731,2026-06-28T19:55:39,SITE-007,Section D — Sinendet Lateral,365.2,2657.5,17.1,Closed,SNS-011
TEL-000993,2026-05-10T19:38:31,SITE-007,Section C — Nakuru-Eldoret Extension,558.7,3245.8,24.9,Open,SNS-009
TEL-001724,2026-05-24T02:20:56,SITE-002,Section D — Sinendet Lateral,476.0,2547.2,38.3,Open,SNS-003
TEL-003482,2026-06-24T06:22:41,SITE-006,Section C — Nakuru-Eldoret Extension,438.6,2549.0,30.6,Open,SNS-006
TEL-001019,2026-05-11T04:26:48,SITE-002,Section C — Nakuru-Eldoret Extension,419.9,1525.8,43.4,Open,SNS-004
TEL-000573,2026-05-03T08:32:53,SITE-004,Section B — Nairobi-Nakuru Spur,432.2,3122.3,29.1,Open,SNS-009
TEL-002701,2026-06-10T13:41:32,SITE-002,Section C — Nakuru-Eldoret Extension,,3761.8,36.4,Open,SNS-011
TEL-002335,2026-06-04T01:21:46,SITE-006,Section F — Kisumu Terminal Link,488.1,2812.2,35.8,Open,SNS-011
TEL-000756,2026-05-06T12:35:01,SITE-002,Section A — Mombasa-Nairobi Main,431.7,4067.7,28.2,Closed,SNS-014
TEL-003366,2026-06-22T01:09:33,SITE-006,Section C — Nakuru-Eldoret Extension,485.1,2911.3,34.6,Closed,SNS-012
TEL-004210,2026-07-07T09:12:46,SITE-006,Section C — Nakuru-Eldoret Extension,577.1,1938.1,20.9,Open,SNS-006
TEL-002818,2026-06-12T15:41:23,SITE-004,Section F — Kisumu Terminal Link,298.1,1907.5,35.7,Open,SNS-004
TEL-000755,2026-05-06T11:09:44,SITE-005,Section A — Mombasa-Nairobi Main,200.0,2817.1,45.0,Partially Open,SNS-001
TEL-000928,2026-05-09T14:52:15,SITE-005,Section B — Nairobi-Nakuru Spur,463.7,3838.6,35.6,Closed,SNS-002
TEL-000181,2026-04-26T07:57:17,SITE-003,Section E — Makueni Branch,406.3,2976.8,45.0,Partially Open,SNS-002
TEL-004904,2026-07-20T02:13:36,SITE-006,Section F — Kisumu Terminal Link,382.2,3262.5,29.3,Partially Open,SNS-007
TEL-000750,2026-05-06T08:58:30,SITE-002,Section C — Nakuru-Eldoret Extension,331.7,2542.1,31.4,Open,SNS-006
TEL-004152,2026-07-06T05:52:59,SITE-005,Section C — Nakuru-Eldoret Extension,397.0,2568.2,23.5,Closed,SNS-008
TEL-004008,2026-07-03T15:31:08,SITE-006,Section F — Kisumu Terminal Link,313.7,2430.9,31.7,Closed,SNS-008
TEL-000054,2026-04-24T01:35:14,SITE-005,Section F — Kisumu Terminal Link,413.5,3044.6,22.2,Open,SNS-009
TEL-000731,2026-05-06T00:55:58,SITE-003,Section F — Kisumu Terminal Link,236.0,1000.0,32.8,Closed,SNS-001
TEL-001693,2026-05-23T14:12:42,SITE-004,Section B — Nairobi-Nakuru Spur,413.3,3789.2,38.7,Partially Open,SNS-008
TEL-003185,2026-06-18T11:44:55,SITE-002,Section D — Sinendet Lateral,519.6,3421.4,36.1,Open,SNS-007
TEL-004506,2026-07-13T01:43:13,SITE-004,Section C — Nakuru-Eldoret Extension,425.4,3591.4,22.9,Partially Open,SNS-009
TEL-002659,2026-06-09T20:42:41,SITE-001,Section C — Nakuru-Eldoret Extension,338.7,1767.4,35.1,Closed,SNS-001
TEL-002904,2026-06-14T01:49:57,SITE-002,Section A — Mombasa-Nairobi Main,429.4,2352.3,35.1,Open,SNS-005
TEL-000190,2026-04-26T11:34:09,SITE-003,Section E — Makueni Branch,333.7,2886.0,21.0,Partially Open,SNS-011
TEL-004855,2026-07-19T01:16:22,SITE-003,Section F — Kisumu Terminal Link,485.6,2116.1,30.6,Closed,SNS-010
TEL-004632,2026-07-15T05:05:34,Kisumu  Terminal,Section E — Makueni Branch,430.5,2707.9,26.6,Open,SNS-004
TEL-001392,2026-05-18T07:35:30,Kisumu term,Section C — Nakuru-Eldoret Extension,363.3,4532.1,28.1,Open,SNS-012
TEL-001683,2026-05-23T09:49:39,SITE-003,Section D — Sinendet Lateral,356.7,2065.9,27.4,Open,SNS-013
TEL-004978,2026-07-21T15:02:34,Eldoret term,Section B — Nairobi-Nakuru Spur,305.9,3327.9,23.8,Open,SNS-008
TEL-001493,2026-05-20T08:14:54,Kisumu  Terminal,Section C — Nakuru-Eldoret Extension,357.4,2894.8,24.6,Partially Open,SNS-001
TEL-004563,2026-07-14T06:30:34,SITE-001,Section C — Nakuru-Eldoret Extension,238.7,2342.3,25.8,Closed,SNS-010
TEL-004730,2026-07-16T23:59:59,SITE-004,Section C — Nakuru-Eldoret Extension,442.8,2197.5,31.0,Closed,SNS-007
TEL-001645,2026-05-22T19:04:23,SITE-001,Section B — Nairobi-Nakuru Spur,514.3,2807.2,30.0,Open,SNS-004
TEL-003005,2026-06-15T13:42:37,SITE-007,Section E — Makueni Branch,249.4,2334.0,30.7,Open,SNS-012
TEL-001020,2026-05-11T04:42:55,SITE-002,Section F — Kisumu Terminal Link,416.1,2054.3,25.6,Closed,SNS-008
TEL-004348,2026-07-10T03:40:28,SITE-007,Section D — Sinendet Lateral,425.0,2206.0,29.0,Open,SNS-008
TEL-000211,2026-04-26T19:09:26,SITE-004,Section D — Sinendet Lateral,1000,3474.0,15.0,Open,SNS-002
TEL-004552,2026-07-14T02:41:40,KISUMU,Section B — Nairobi-Nakuru Spur,518.6,4762.9,33.5,Closed,SNS-001
TEL-001576,2026-05-21T17:28:57,SITE-006,Section F — Kisumu Terminal Link,495.9,3446.1,39.9,Closed,SNS-007
TEL-002190,2026-06-01T14:18:34,KSM Terminal,Section F — Kisumu Terminal Link,450.6,3400.6,23.9,Open,SNS-005
TEL-002555,2026-06-07T21:35:38,SITE-005,Section F — Kisumu Terminal Link,339.3,1633.1,22.8,Open,SNS-010
TEL-003071,2026-06-16T13:19:17,SITE-006,Section F — Kisumu Terminal Link,345.2,2227.1,20.1,Open,SNS-005
TEL-003208,2026-06-18T18:50:53,SITE-003,Section F — Kisumu Terminal Link,352.5,3806.8,29.9,Open,SNS-011
TEL-004739,2026-07-17T04:16:25,SITE-001,Section C — Nakuru-Eldoret Extension,487.6,2887.8,37.1,Partially Open,SNS-007
TEL-004205,2026-07-07T06:42:09,ELDORET,Section D — Sinendet Lateral,393.0,3264.3,27.9,Closed,SNS-007
TEL-000676,2026-05-05T03:12:45,SITE-004,Section A — Mombasa-Nairobi Main,412.4,2807.8,33.1,Closed,SNS-007
TEL-000592,2026-05-03T16:17:27,SITE-002,Section F — Kisumu Terminal Link,378.9,2852.8,27.9,Closed,SNS-012
TEL-002514,2026-06-07T02:54:30,SITE-005,Section D — Sinendet Lateral,281.0,2000.8,26.3,Open,SNS-003
TEL-000266,2026-04-27T17:33:40,SITE-005,Section A — Mombasa-Nairobi Main,343.5,2481.9,35.4,Open,SNS-012
TEL-000387,2026-04-29T20:02:40,SITE-006,Section C — Nakuru-Eldoret Extension,471.3,1980.1,32.3,Open,SNS-005
TEL-002437,2026-06-05T20:04:54,SITE-007,Section F — Kisumu Terminal Link,525.4,1931.1,36.5,Closed,SNS-006
TEL-004371,2026-07-10T13:29:23,SITE-006,Section C — Nakuru-Eldoret Extension,408.7,2277.5,34.0,Partially Open,SNS-013
TEL-002730,2026-06-11T01:17:34,SITE-001,Section F — Kisumu Terminal Link,353.7,2240.6,24.9,Open,SNS-002
TEL-001643,2026-05-22T18:13:17,SITE-003,Section F — Kisumu Terminal Link,381.3,2322.5,27.7,Partially Open,SNS-012
TEL-003416,2026-06-22T22:40:10,SITE-003,Section F — Kisumu Terminal Link,700,2694.2,42.6,Closed,SNS-011
TEL-000493,2026-05-01T19:31:37,SITE-001,Section B — Nairobi-Nakuru Spur,345.3,4354.0,25.2,Open,SNS-014
TEL-000519,2026-05-02T07:11:59,SITE-003,Section B — Nairobi-Nakuru Spur,286.0,2851.5,21.2,Open,SNS-007
TEL-002270,2026-06-03T02:14:45,SITE-003,Section F — Kisumu Terminal Link,307.8,3732.7,32.1,Closed,SNS-011
TEL-004178,2026-07-06T18:37:08,SITE-007,Section B — Nairobi-Nakuru Spur,417.5,2648.8,23.7,Open,SNS-002
TEL-003220,2026-06-18T23:07:09,SITE-007,Section C — Nakuru-Eldoret Extension,425.4,2079.0,40.9,Open,SNS-012
TEL-003317,2026-06-21T01:53:26,SITE-007,Section F — Kisumu Terminal Link,436.4,,24.0,Partially Open,SNS-013
TEL-001764,2026-05-24T18:56:10,SITE-005,Section D — Sinendet Lateral,376.5,2155.7,33.9,Open,SNS-010
TEL-002229,2026-06-02T08:27:24,SITE-002,Section C — Nakuru-Eldoret Extension,387.1,3075.4,26.6,Closed,SNS-006
TEL-002292,2026-06-03T11:25:44,SITE-001,Section A — Mombasa-Nairobi Main,700,2127.2,35.5,Open,SNS-004
TEL-002488,2026-06-06T18:34:03,SITE-006,Section D — Sinendet Lateral,351.7,1945.0,15.7,Closed,SNS-011
TEL-004025,2026-07-03T19:29:12,SITE-003,Section F — Kisumu Terminal Link,413.0,5000.0,31.7,Open,SNS-009
TEL-000555,2026-05-02T23:45:29,SITE-002,Section A — Mombasa-Nairobi Main,481.1,2389.6,29.0,Closed,SNS-005
TEL-000880,2026-05-08T16:15:17,SITE-005,Section C — Nakuru-Eldoret Extension,491.7,3046.9,35.1,Open,SNS-006
TEL-004175,2026-07-06T15:07:01,SITE-007,Section D — Sinendet Lateral,288.5,2695.9,20.9,Closed,SNS-001
TEL-003915,2026-07-02T02:41:48,SITE-002,Section E — Makueni Branch,312.2,2505.4,32.7,Open,SNS-008
TEL-003412,2026-06-22T21:40:17,SITE-004,Section A — Mombasa-Nairobi Main,454.2,2220.2,30.1,Open,SNS-006
TEL-002668,2026-06-10T01:14:40,SITE-001,Section A — Mombasa-Nairobi Main,328.0,4335.7,29.0,Open,SNS-004
TEL-000502,2026-05-02T01:50:39,SITE-006,Section F — Kisumu Terminal Link,277.1,2855.5,26.5,Partially Open,SNS-014
TEL-001408,2026-05-18T17:52:17,SITE-001,Section C — Nakuru-Eldoret Extension,421.7,3595.4,26.5,Closed,SNS-014
TEL-004582,2026-07-14T10:21:17,SITE-007,Section C — Nakuru-Eldoret Extension,409.0,3665.3,38.7,Partially Open,SNS-013
TEL-000684,2026-05-05T05:10:26,SITE-002,Section C — Nakuru-Eldoret Extension,510.4,2558.3,31.6,Open,SNS-010
TEL-000985,2026-05-10T18:00:14,SITE-006,Section F — Kisumu Terminal Link,484.0,2576.6,33.4,Open,SNS-001
TEL-003870,2026-07-01T07:23:54,SITE-004,Section F — Kisumu Terminal Link,417.8,2688.2,26.3,Partially Open,SNS-002
TEL-000855,2026-05-08T03:44:28,SITE-002,Section A — Mombasa-Nairobi Main,399.1,4030.9,32.2,Open,SNS-014
TEL-004470,2026-07-12T10:27:09,SITE-003,Section F — Kisumu Terminal Link,307.4,3432.5,27.4,Open,SNS-009
TEL-002154,2026-05-31T14:17:02,SITE-002,Section D — Sinendet Lateral,385.6,3767.3,25.8,Open,SNS-009
TEL-002063,2026-05-30T02:24:50,SITE-003,Section F — Kisumu Terminal Link,455.4,2725.2,32.7,Open,SNS-008
TEL-002885,2026-06-13T18:59:47,SITE-003,Section D — Sinendet Lateral,405.7,2611.7,34.9,Open,SNS-006
TEL-000633,2026-05-04T11:13:49,SITE-006,Section A — Mombasa-Nairobi Main,539.7,1924.8,27.3,Closed,SNS-014
TEL-003839,2026-06-30T16:28:57,SITE-001,Section E — Makueni Branch,362.7,2410.9,24.6,Closed,SNS-005
TEL-000402,2026-04-30T01:14:45,SITE-005,Section F — Kisumu Terminal Link,398.5,2926.4,34.6,Open,SNS-001
TEL-003429,2026-06-23T03:51:56,SITE-007,Section D — Sinendet Lateral,422.1,5000.0,37.5,Closed,SNS-011
TEL-003617,2026-06-26T17:31:56,SITE-007,Section A — Mombasa-Nairobi Main,392.1,,36.1,Open,SNS-005
TEL-003135,2026-06-17T16:58:02,SITE-004,Section D — Sinendet Lateral,259.4,2363.3,34.2,Open,SNS-009
TEL-000875,2026-05-08T14:48:07,Kisumu term,Section E — Makueni Branch,451.7,2794.1,33.2,Open,SNS-010
TEL-000186,2026-04-26T10:40:11,SITE-006,Section B — Nairobi-Nakuru Spur,369.5,3987.6,18.8,Closed,SNS-011
TEL-000887,2026-05-08T18:01:16,SITE-007,Section F — Kisumu Terminal Link,346.1,4217.0,23.0,Closed,SNS-011
TEL-001495,2026-05-20T09:04:03,SITE-004,Section F — Kisumu Terminal Link,396.2,2861.2,28.0,Open,SNS-011
TEL-003531,2026-06-24T23:12:47,MSA Terminal,Section F — Kisumu Terminal Link,260.5,3514.7,32.2,Open,SNS-014
TEL-002466,2026-06-06T08:20:18,SITE-006,Section A — Mombasa-Nairobi Main,346.0,3132.7,31.4,Partially Open,SNS-014
TEL-004473,2026-07-12T11:47:35,MOMBASA,Section C — Nakuru-Eldoret Extension,224.6,2389.3,30.5,Closed,SNS-007
TEL-004642,2026-07-15T08:47:47,SITE-003,Section B — Nairobi-Nakuru Spur,413.0,3641.1,27.1,Partially Open,SNS-010
TEL-004103,2026-07-05T07:29:34,SITE-002,Section D — Sinendet Lateral,280.2,3810.5,23.7,Partially Open,SNS-014
TEL-003902,2026-07-01T19:30:43,SITE-005,Section A — Mombasa-Nairobi Main,327.3,3015.6,41.8,Open,SNS-004
TEL-003661,2026-06-27T13:30:39,SITE-006,Section F — Kisumu Terminal Link,440.4,2369.2,31.2,Open,SNS-012
TEL-002965,2026-06-14T23:05:22,MOMBASA,Section C — Nakuru-Eldoret Extension,282.7,2807.2,31.2,Open,SNS-013
TEL-004024,2026-07-03T19:05:53,SITE-007,Section A — Mombasa-Nairobi Main,503.5,4031.2,21.1,Open,SNS-003
TEL-000055,2026-04-24T02:07:41,SITE-007,Section E — Makueni Branch,357.9,4395.9,36.3,Open,SNS-009
TEL-003419,2026-06-22T23:06:53,SITE-001,Section A — Mombasa-Nairobi Main,289.2,3308.1,31.6,Open,SNS-004
TEL-003378,2026-06-22T06:43:48,mombasa terminal,Section B — Nairobi-Nakuru Spur,354.8,2986.5,34.0,Open,SNS-010
TEL-004006,2026-07-03T14:15:22,SITE-001,Section D — Sinendet Lateral,431.7,4313.8,15.0,Open,SNS-009
TEL-001225,2026-05-15T01:54:41,SITE-001,Section B — Nairobi-Nakuru Spur,533.0,2798.8,30.9,Open,SNS-003
TEL-002582,2026-06-08T11:32:42,SITE-004,Section D — Sinendet Lateral,409.8,3585.6,33.7,Open,SNS-014
TEL-001920,2026-05-27T06:15:26,SITE-007,Section D — Sinendet Lateral,411.1,3446.9,22.0,Open,SNS-004
TEL-001660,2026-05-23T00:43:56,SITE-002,Section F — Kisumu Terminal Link,402.3,3139.8,17.1,Open,SNS-004
TEL-004070,2026-07-04T15:07:18,SITE-004,Section F — Kisumu Terminal Link,371.6,2908.7,23.2,Partially Open,SNS-004
TEL-003500,2026-06-24T14:02:16,SITE-006,Section D — Sinendet Lateral,393.1,,27.8,Open,SNS-006
TEL-002265,2026-06-02T23:37:33,KISUMU,Section E — Makueni Branch,478.3,1788.2,24.9,Closed,SNS-012
TEL-001567,2026-05-21T14:26:16,SITE-002,Section D — Sinendet Lateral,330.6,2897.8,25.1,Open,SNS-003
TEL-003899,2026-07-01T19:14:38,SITE-007,Section A — Mombasa-Nairobi Main,491.3,3322.9,22.6,Open,SNS-011
TEL-003305,2026-06-20T19:57:03,SITE-006,Section D — Sinendet Lateral,257.1,2963.7,26.7,Closed,SNS-003
TEL-001343,2026-05-17T04:36:32,SITE-007,Section D — Sinendet Lateral,453.8,2170.9,25.7,Closed,SNS-007
TEL-003633,2026-06-27T00:22:03,SITE-006,Section D — Sinendet Lateral,379.6,3842.3,22.4,Partially Open,SNS-006
TEL-000029,2026-04-23T13:26:08,SITE-006,Section D — Sinendet Lateral,349.5,2235.4,21.9,Open,SNS-013
TEL-004645,2026-07-15T09:58:32,SITE-007,Section F — Kisumu Terminal Link,375.6,4055.6,33.2,Open,SNS-012
TEL-002809,2026-06-12T13:19:55,SITE-004,Section F — Kisumu Terminal Link,380.8,2144.7,35.8,Open,SNS-005
TEL-002711,2026-06-10T17:44:36,SITE-007,Section C — Nakuru-Eldoret Extension,410.5,2988.5,34.9,Open,SNS-003
TEL-002148,2026-05-31T12:54:02,Kipevu terminal,Section C — Nakuru-Eldoret Extension,277.5,3982.0,25.0,Partially Open,SNS-007
TEL-004971,2026-07-21T12:20:36,SITE-004,Section D — Sinendet Lateral,490.8,2297.4,28.3,Open,SNS-001
TEL-001174,2026-05-14T06:07:49,SITE-004,Section C — Nakuru-Eldoret Extension,493.0,2269.4,16.2,Partially Open,SNS-010
TEL-003903,2026-07-01T19:37:23,Mombasa term,Section C — Nakuru-Eldoret Extension,402.6,3355.5,28.6,Closed,SNS-010
TEL-003952,2026-07-02T17:06:56,SITE-003,Section A — Mombasa-Nairobi Main,335.1,3838.0,39.6,Open,SNS-002
TEL-000238,2026-04-27T03:40:01,SITE-004,Section C — Nakuru-Eldoret Extension,200.0,3656.3,30.5,Open,SNS-003
TEL-001634,2026-05-22T16:06:52,SITE-003,Section E — Makueni Branch,575.9,3193.5,28.8,Closed,SNS-011
TEL-003133,2026-06-17T15:18:40,SITE-003,Section D — Sinendet Lateral,379.2,4010.4,24.4,Closed,SNS-013
TEL-004538,2026-07-13T20:44:49,SITE-006,Section B — Nairobi-Nakuru Spur,423.9,3601.3,30.3,Partially Open,SNS-011
TEL-000998,2026-05-10T20:46:41,SITE-005,Section D — Sinendet Lateral,353.1,2645.1,26.0,Closed,SNS-010
TEL-002884,2026-06-13T18:48:22,SITE-006,Section B — Nairobi-Nakuru Spur,562.6,3369.1,26.4,Open,SNS-012
TEL-004972,2026-07-21T12:37:22,SITE-007,Section B — Nairobi-Nakuru Spur,359.1,2691.7,40.9,Closed,SNS-005
TEL-002600,2026-06-08T18:48:07,SITE-002,Section B — Nairobi-Nakuru Spur,347.3,3747.6,28.3,Partially Open,SNS-011
TEL-002979,2026-06-15T03:21:58,SITE-005,Section E — Makueni Branch,434.2,2069.7,29.2,Partially Open,SNS-003
TEL-000858,2026-05-08T05:08:56,SITE-003,Section A — Mombasa-Nairobi Main,406.1,3718.5,35.4,Closed,SNS-007
TEL-001515,2026-05-20T19:40:08,Nakuru dep,Section D — Sinendet Lateral,423.6,2125.4,35.8,Open,SNS-007
TEL-004177,2026-07-06T17:44:45,SITE-007,Section A — Mombasa-Nairobi Main,,2774.1,24.8,Partially Open,SNS-003
TEL-001263,2026-05-15T16:01:58,SITE-001,Section A — Mombasa-Nairobi Main,452.0,2637.9,36.3,Open,SNS-001
TEL-003616,2026-06-26T16:31:15,SINENDET,Section D — Sinendet Lateral,323.8,2577.4,29.1,Open,SNS-003
TEL-004792,2026-07-18T02:58:46,SITE-005,Section C — Nakuru-Eldoret Extension,408.9,3881.9,32.6,Closed,SNS-010
TEL-000133,2026-04-25T11:43:54,SITE-007,Section A — Mombasa-Nairobi Main,409.3,2683.9,27.2,Open,SNS-007
TEL-003306,2026-06-20T20:36:08,SITE-002,Section E — Makueni Branch,410.6,3569.0,30.1,Open,SNS-006
TEL-000671,2026-05-05T01:02:13,SITE-003,Section E — Makueni Branch,562.8,1849.4,,Closed,SNS-011
TEL-004707,2026-07-16T13:56:29,SITE-001,Section E — Makueni Branch,479.8,3415.9,31.6,Open,SNS-010
TEL-002465,2026-06-06T07:45:45,SITE-004,Section E — Makueni Branch,365.2,3226.8,32.9,Closed,SNS-003
TEL-001526,2026-05-21T01:23:44,Kisumu  Terminal,Section A — Mombasa-Nairobi Main,272.0,4993.4,17.4,Closed,SNS-006
TEL-001099,2026-05-12T15:18:25,SITE-003,Section C — Nakuru-Eldoret Extension,414.6,2564.4,29.6,Partially Open,SNS-003
TEL-001084,2026-05-12T09:34:59,SITE-004,Section A — Mombasa-Nairobi Main,386.7,2674.9,37.0,Open,SNS-008
TEL-000113,2026-04-25T04:11:03,sinendet pump,Section B — Nairobi-Nakuru Spur,308.2,3282.8,29.6,Open,SNS-008
TEL-002259,2026-06-02T21:17:12,SITE-001,Section B — Nairobi-Nakuru Spur,389.5,1894.5,31.2,Open,SNS-010
TEL-003900,2026-07-01T19:21:34,SITE-006,Section A — Mombasa-Nairobi Main,387.2,2773.0,28.7,Partially Open,SNS-010
TEL-002764,2026-06-11T16:51:33,Mombasa term,Section B — Nairobi-Nakuru Spur,359.4,2814.2,44.1,Partially Open,SNS-008
TEL-000658,2026-05-04T21:16:27,SITE-007,Section F — Kisumu Terminal Link,485.1,3546.1,32.7,Closed,SNS-010
TEL-004738,2026-07-17T04:16:14,SITE-007,Section B — Nairobi-Nakuru Spur,324.9,3008.9,28.5,Open,SNS-013
TEL-001859,2026-05-26T02:56:18,SITE-003,Section D — Sinendet Lateral,423.1,2203.0,34.1,Partially Open,SNS-012
TEL-002093,2026-05-30T14:31:39,SITE-006,Section D — Sinendet Lateral,458.8,2391.4,26.8,Closed,SNS-012
TEL-004666,2026-07-15T22:23:31,SITE-006,Section D — Sinendet Lateral,485.8,2651.2,30.1,Closed,SNS-005
TEL-002405,2026-06-05T05:32:09,SITE-007,Section F — Kisumu Terminal Link,440.4,3699.7,25.5,Open,SNS-014
TEL-000398,2026-04-29T23:43:46,SITE-002,Section B — Nairobi-Nakuru Spur,285.5,2728.1,26.1,Closed,SNS-001
TEL-003474,2026-06-24T04:14:57,SITE-001,Section F — Kisumu Terminal Link,416.7,2887.4,30.9,Closed,SNS-014
TEL-000796,2026-05-07T07:51:44,SITE-005,Section C — Nakuru-Eldoret Extension,,3171.0,35.2,Partially Open,SNS-006
TEL-001193,2026-05-14T13:17:31,SITE-007,Section C — Nakuru-Eldoret Extension,340.9,3301.0,23.6,Open,SNS-010
TEL-002870,2026-06-13T13:44:35,SITE-006,Section F — Kisumu Terminal Link,501.6,2584.2,33.4,Open,SNS-013
TEL-001382,2026-05-18T01:34:54,nairobi terminal,Section F — Kisumu Terminal Link,453.9,1478.6,30.0,Closed,SNS-006
TEL-003750,2026-06-29T04:51:55,SITE-006,Section D — Sinendet Lateral,377.2,2193.2,32.9,Open,SNS-002
