session_id,beneficiary_id,cohort_id,session_date,attendance_status,session_type,facilitator
SES-0000283,BEN-00013,COHORT-SC-001,2026-04-19,Present,Group Discussion,Caroline Githinji
SES-0000284,BEN-00013,COHORT-SC-001,2026-04-26,Absent,Mentorship,
SES-0000285,BEN-00013,COHORT-SC-001,2026-05-03,Present,Group Discussion,Harrison Onyango
SES-0000286,BEN-00013,COHORT-SC-001,2026-05-10,Present,Mentorship,Xavier Ndung'u
SES-0000287,BEN-00013,COHORT-SC-001,2026-05-17,Present,Group Discussion,Nicholas Githinji
SES-0000288,BEN-00013,COHORT-SC-001,2026-05-24,Present,Mentorship,Yvonne Chebet
SES-0000289,BEN-00013,COHORT-SC-001,2026-05-31,Present,Workshop,Caroline Omondi
SES-0000290,BEN-00013,COHORT-SC-001,2026-06-07,Present,Group Discussion,Boniface Njoroge
SES-0000291,BEN-00013,COHORT-SC-001,2026-06-14,Present,Skills Lab,Eunice Mutua
SES-0000292,BEN-00013,COHORT-SC-001,2026-06-21,Absent,Mentorship,Cynthia Musyoka
SES-0000293,BEN-00013,COHORT-SC-001,2026-06-28,Present,Workshop,Nancy Kamau
SES-0000294,BEN-00013,COHORT-SC-001,2026-07-05,Present,Mentorship,Boniface Odongo
SES-0000295,BEN-00013,COHORT-SC-001,2026-07-12,Present,Workshop,Olive Njoroge
SES-0000296,BEN-00013,COHORT-SC-001,2026-07-19,Present,Mentorship,Seun Chebet
SES-0000297,BEN-00013,COHORT-SC-001,2026-07-26,Absent,Mentorship,Maurice Otieno
SES-0000298,BEN-00013,COHORT-SC-001,2026-08-02,Present,Workshop,Dennis Simiyu
SES-0000299,BEN-00013,COHORT-SC-001,2026-08-09,Present,Workshop,Uchenna Mutua
SES-0000300,BEN-00013,COHORT-SC-001,2026-08-16,1,Group Discussion,Irene Mutua
SES-0000301,BEN-00014,COHORT-SC-001,2026-02-24,Present,Skills Lab,Kendi Odongo
SES-0000302,BEN-00014,COHORT-SC-001,2026-03-03,Present,Mentorship,Owen Mwangi
SES-0000303,BEN-00014,COHORT-SC-001,2026-03-10,NO,Group Discussion,Rose Auma
SES-0000304,BEN-00014,COHORT-SC-001,2026-03-17,Absent,Skills Lab,Maurice Auma
SES-0000305,BEN-00014,COHORT-SC-001,2026-03-24,Present,Group Discussion,Irene Mwangi
SES-0000306,BEN-00014,COHORT-SC-001,2026-03-31,Absent,Group Discussion,Yvonne Musyoka
SES-0000307,BEN-00014,COHORT-SC-001,2026-04-07,Present,Mentorship,Boniface Ndung'u
SES-0000308,BEN-00014,COHORT-SC-001,14-Apr-2026,Absent,Skills Lab,Zipporah Awino
SES-0000309,BEN-00014,COHORT-SC-001,2026-04-21,Absent,Group Discussion,Dennis Kiprotich
SES-0000310,BEN-00014,COHORT-SC-001,2026-04-28,Present,Mentorship,James Achieng
SES-0000311,BEN-00014,COHORT-SC-001,2026-05-05,Present,Group Discussion,Esther Maina
SES-0000312,BEN-00014,COHORT-SC-001,2026-05-12,Present,Group Discussion,Esther Wangari
SES-0000313,BEN-00014,COHORT-SC-001,2026-05-23,Present,Mentorship,Joseph Odongo
SES-0000314,BEN-00014,COHORT-SC-001,2026-05-26,Present,Group Discussion,Zipporah Onyango
SES-0000315,BEN-00014,COHORT-SC-001,2026-06-02,Present,Workshop,Harrison Kimani
SES-0000316,BEN-00014,COHORT-SC-001,2026-06-09,Absent,Workshop,James Musyoka
SES-0000317,BEN-00014,COHORT-SC-001,2026-06-16,Absent,Mentorship,James Adhiambo
SES-0000318,BEN-00014,COHORT-SC-001,23/06/2026,Present,Skills Lab,Amina Ochieng
SES-0000319,BEN-00014,COHORT-SC-001,2026-06-30,Present,Mentorship,Boniface Kariuki
SES-0000320,BEN-00014,COHORT-SC-001,2026-07-07,Present,Workshop,Queen Chebet
SES-0000321,BEN-00014,COHORT-SC-001,2026-07-14,Present,Group Discussion,Hassan Njoroge
SES-0000322,BEN-00014,COHORT-SC-001,2026-07-21,Absent,Skills Lab,Eunice Kariuki
SES-0000323,BEN-00014,COHORT-SC-001,2026-07-28,Present,Skills Lab,Harrison Ndung'u
SES-0000324,BEN-00014,COHORT-SC-001,2026-08-04,Absent,Mentorship,Olive Omondi
SES-0000325,BEN-00014,COHORT-SC-001,2026-08-11,Present,Group Discussion,David Were
SES-0000326,BEN-00014,COHORT-SC-001,2026-08-18,Present,Mentorship,Patrick Kiprotich
SES-0000327,BEN-00015,COHORT-SC-001,2026-02-24,Absent,Group Discussion,Zipporah Mugo
SES-0000328,BEN-00015,COHORT-SC-001,2026-03-03,Present,Workshop,Uchenna Kamau
SES-0000329,BEN-00015,COHORT-SC-001,2026-03-10,Present,Workshop,Violet Simiyu
SES-0000330,BEN-00015,COHORT-SC-001,2026-03-17,Present,Group Discussion,Lilian Githinji
SES-0000331,BEN-00015,COHORT-SC-001,2026-03-24,Absent,Mentorship,Violet Mutua
SES-0000332,BEN-00015,COHORT-SC-001,31-Mar-2026,Present,Workshop,Amina Ndung'u
SES-0000333,BEN-00015,COHORT-SC-001,2026-04-07,Present,Mentorship,David Wanjiku
SES-0000334,BEN-00015,COHORT-SC-001,2026-04-14,Present,Skills Lab,Quinton Njoroge
SES-0000335,BEN-00015,COHORT-SC-001,2026-05-10,Absent,Workshop,Cynthia Wanjiku
SES-0000336,BEN-00015,COHORT-SC-001,2026-04-28,Present,Group Discussion,Grace Odongo
SES-0000337,BEN-00015,COHORT-SC-001,2026-05-05,Present,Skills Lab,Irene Otieno
SES-0000338,BEN-00015,COHORT-SC-001,2026-05-12,Absent,Workshop,Francis Njenga
SES-0000339,BEN-00015,COHORT-SC-001,2026-05-19,Present,Group Discussion,Caroline Wangari
SES-0000340,BEN-00015,COHORT-SC-001,2026-05-26,Present,Group Discussion,Patrick Were
SES-0000341,BEN-00015,COHORT-SC-001,2026-06-02,Present,Workshop,Felix Kamau
SES-0000342,BEN-00015,COHORT-SC-001,2026-06-09,Present,Mentorship,Esther Maina
SES-0000343,BEN-00015,COHORT-SC-001,2026-06-16,Present,Group Discussion,Aisha Kimani
SES-0000344,BEN-00015,COHORT-SC-001,2026-06-23,Present,Skills Lab,Nicholas Chebet
SES-0000345,BEN-00015,COHORT-SC-001,2026-06-30,Present,Workshop,Cynthia Kariuki
SES-0000346,BEN-00015,COHORT-SC-001,2026-07-07,Present,Skills Lab,Caroline Ochieng
SES-0000347,BEN-00015,COHORT-SC-001,2026-07-14,Present,Mentorship,Amina Mutua
SES-0000348,BEN-00015,COHORT-SC-001,2026-07-21,Present,Mentorship,Cynthia Ochieng
SES-0000349,BEN-00015,COHORT-SC-001,2026-07-28,Present,Mentorship,Aisha Mwangi
SES-0000350,BEN-00015,COHORT-SC-001,2026-08-04,Present,Skills Lab,Violet Wanjiku
SES-0000351,BEN-00015,COHORT-SC-001,2026-08-11,Present,Mentorship,Violet Kiplagat
SES-0000352,BEN-00015,COHORT-SC-001,2026-08-18,Present,Mentorship,Boniface Mwangi
SES-0000353,BEN-00016,COHORT-SC-001,2026-03-17,Absent,Group Discussion,Cynthia Maina
SES-0000354,BEN-00016,COHORT-SC-001,2026-03-24,Present,Group Discussion,Aisha Kiprotich
SES-0000355,BEN-00016,COHORT-SC-001,2026-03-31,Absent,Mentorship,Caroline Kariuki
SES-0000356,BEN-00016,COHORT-SC-001,2026-04-07,absent,Skills Lab,
SES-0000357,BEN-00016,COHORT-SC-001,2026-04-14,Present,Mentorship,Zipporah Wanjiku
SES-0000358,BEN-00016,COHORT-SC-001,2026-04-21,Absent,Group Discussion,Brian Kiplagat
SES-0000359,BEN-00016,COHORT-SC-001,2026-04-28,Absent,Workshop,Francis Githinji
SES-0000360,BEN-00016,COHORT-SC-001,2026-05-05,Absent,Group Discussion,Joseph Onyango
SES-0000361,BEN-00016,COHORT-SC-001,12/05/2026,NO,Mentorship,Eunice Omondi
SES-0000362,BEN-00016,COHORT-SC-001,2026-05-19,Absent,Skills Lab,Quinton Kariuki
SES-0000363,BEN-00016,COHORT-SC-001,2026-05-26,Absent,Workshop,Seun Were
SES-0000364,BEN-00016,COHORT-SC-001,02/06/2026,Absent,Mentorship,Hassan Wanjiku
SES-0000365,BEN-00016,COHORT-SC-001,2026-06-09,Present,Skills Lab,Leonard Kimani
SES-0000366,BEN-00016,COHORT-SC-001,2026-06-16,Present,Group Discussion,Gladys Kimani
SES-0000367,BEN-00016,COHORT-SC-001,2026-06-23,Absent,Workshop,Wanjiku Waweru
SES-0000368,BEN-00016,COHORT-SC-001,2026-06-30,Present,Workshop,Esther Mutua
SES-0000369,BEN-00016,COHORT-SC-001,2026-07-07,Present,Group Discussion,
SES-0000370,BEN-00016,COHORT-SC-001,2026-07-14,Absent,Group Discussion,Nicholas Mutua
SES-0000371,BEN-00016,COHORT-SC-001,2026-07-21,Absent,Workshop,Olive Mutinda
SES-0000372,BEN-00016,COHORT-SC-001,2026-07-28,Absent,Workshop,Cynthia Owino
SES-0000373,BEN-00016,COHORT-SC-001,2026-08-04,0,Skills Lab,Aisha Wanjiku
SES-0000374,BEN-00016,COHORT-SC-001,2026-08-11,Absent,Workshop,Lilian Ochieng
SES-0000375,BEN-00016,COHORT-SC-001,2026-08-18,Absent,Workshop,Nancy Mwangi
SES-0000376,BEN-00017,COHORT-SC-001,2026-03-19,Present,Group Discussion,Seun Mwangi
SES-0000377,BEN-00017,COHORT-SC-001,2026-03-26,Present,Mentorship,Stephen Kariuki
SES-0000378,BEN-00017,COHORT-SC-001,2026-04-02,Absent,Workshop,Harrison Simiyu
SES-0000379,BEN-00017,COHORT-SC-001,2026-04-19,Present,Skills Lab,Leonard Njoroge
SES-0000380,BEN-00017,COHORT-SC-001,2026-04-16,Absent,Skills Lab,Hassan Achieng
SES-0000381,BEN-00017,COHORT-SC-001,23-Apr-2026,Present,Mentorship,Lilian Njoroge
SES-0000382,BEN-00017,COHORT-SC-001,2026-04-30,Present,Workshop,Joseph Were
SES-0000383,BEN-00017,COHORT-SC-001,2026-05-07,Present,Workshop,Tabitha Mugo
SES-0000384,BEN-00017,COHORT-SC-001,14-May-2026,Present,Workshop,Lilian Wanjiku
SES-0000385,BEN-00017,COHORT-SC-001,2026-05-21,Present,Workshop,Queen Mutua
SES-0000386,BEN-00017,COHORT-SC-001,28/05/2026,Present,Mentorship,Leonard Achieng
SES-0000387,BEN-00017,COHORT-SC-001,2026-06-04,Present,Mentorship,Rose Kiplagat
SES-0000388,BEN-00017,COHORT-SC-001,2026-06-11,Present,Mentorship,Francis Awino
SES-0000389,BEN-00017,COHORT-SC-001,2026-06-18,Present,Skills Lab,Wanjiku Ochieng
SES-0000390,BEN-00017,COHORT-SC-001,2026-06-25,Present,Mentorship,Nancy Kimani
SES-0000391,BEN-00017,COHORT-SC-001,2026-07-06,Present,Group Discussion,Lilian Adhiambo
SES-0000392,BEN-00017,COHORT-SC-001,2026-07-09,Present,Workshop,Quinton Awino
SES-0000393,BEN-00017,COHORT-SC-001,2026-07-16,Present,Workshop,Rose Auma
SES-0000394,BEN-00017,COHORT-SC-001,2026-07-23,Present,Mentorship,Hassan Wanjiku
SES-0000395,BEN-00017,COHORT-SC-001,2026-07-30,Present,Workshop,Xavier Gichuki
SES-0000396,BEN-00017,COHORT-SC-001,2026-08-06,Present,Mentorship,Owen Ndung'u
SES-0000397,BEN-00017,COHORT-SC-001,2026-08-13,Present,Mentorship,Francis Mutinda
SES-0000398,BEN-00017,COHORT-SC-001,2026-08-20,Present,Mentorship,David Kamau
SES-0000399,BEN-00018,COHORT-SC-001,07-Mar-2026,Present,Skills Lab,James Maina
SES-0000400,BEN-00018,COHORT-SC-001,14/03/2026,1,Group Discussion,Wanjiku Were
SES-0000401,BEN-00018,COHORT-SC-001,2026-03-21,Present,Group Discussion,Yvonne Odongo
SES-0000402,BEN-00018,COHORT-SC-001,2026-04-05,Present,Group Discussion,Yvonne Njenga
SES-0000403,BEN-00018,COHORT-SC-001,2026-04-04,Present,Skills Lab,Xavier Rotich
SES-0000404,BEN-00018,COHORT-SC-001,2026-04-11,Present,Skills Lab,Zipporah Omondi
SES-0000405,BEN-00018,COHORT-SC-001,2026-04-18,Absent,Skills Lab,Patrick Rotich
SES-0000406,BEN-00018,COHORT-SC-001,2026-04-26,Present,Skills Lab,Stephen Mugo
SES-0000407,BEN-00018,COHORT-SC-001,02-May-2026,Present,Skills Lab,Boniface Kariuki
SES-0000408,BEN-00018,COHORT-SC-001,2026-05-09,Present,Skills Lab,Grace Musyoka
SES-0000409,BEN-00018,COHORT-SC-001,16/05/2026,Present,Skills Lab,Wanjiku Chebet
SES-0000410,BEN-00018,COHORT-SC-001,2026-05-23,Present,Workshop,Stephen Otieno
SES-0000411,BEN-00018,COHORT-SC-001,2026-05-30,Absent,Mentorship,Dennis Mugo
SES-0000412,BEN-00018,COHORT-SC-001,2026-06-06,Present,Group Discussion,Irene Njenga
SES-0000413,BEN-00018,COHORT-SC-001,2026-06-13,Present,Group Discussion,Hassan Odongo
SES-0000414,BEN-00018,COHORT-SC-001,20/06/2026,Absent,Mentorship,Nancy Kimani
SES-0000415,BEN-00018,COHORT-SC-001,2026-06-27,Present,Mentorship,Cynthia Chebet
SES-0000416,BEN-00018,COHORT-SC-001,2026-07-04,Present,Workshop,Francis Githinji
SES-0000417,BEN-00018,COHORT-SC-001,2026-07-11,Absent,Mentorship,
SES-0000418,BEN-00018,COHORT-SC-001,2026-07-18,Present,Mentorship,Brian Achieng
SES-0000419,BEN-00018,COHORT-SC-001,2026-07-25,Present,Mentorship,Olive Mwangi
SES-0000420,BEN-00018,COHORT-SC-001,01-Aug-2026,Present,Group Discussion,David Owino
SES-0000421,BEN-00018,COHORT-SC-001,2026-08-08,Present,Mentorship,Xavier Were
SES-0000422,BEN-00018,COHORT-SC-001,2026-08-15,Present,Mentorship,
SES-0000423,BEN-00019,COHORT-SC-001,2026-03-19,Present,Group Discussion,Grace Njoroge
SES-0000424,BEN-00019,COHORT-SC-001,26-Mar-2026,Present,Mentorship,Stephen Mutua
SES-0000425,BEN-00019,COHORT-SC-001,2026-04-02,Absent,Skills Lab,Caroline Mutua
SES-0000426,BEN-00019,COHORT-SC-001,2026-04-09,Absent,Group Discussion,Boniface Waweru
SES-0000427,BEN-00019,COHORT-SC-001,2026-04-16,Absent,Mentorship,Brian Adhiambo
SES-0000428,BEN-00019,COHORT-SC-001,2026-04-23,Present,Workshop,Stephen Ochieng
SES-0000429,BEN-00019,COHORT-SC-001,2026-04-30,Present,Workshop,Joseph Chebet
SES-0000430,BEN-00019,COHORT-SC-001,2026-05-07,Absent,Workshop,Harrison Waweru
SES-0000431,BEN-00019,COHORT-SC-001,2026-05-14,Present,Workshop,Patrick Njoroge
SES-0000432,BEN-00019,COHORT-SC-001,2026-05-21,Absent,Mentorship,Leonard Mwangi
SES-0000433,BEN-00019,COHORT-SC-001,2026-05-28,Absent,Mentorship,Stephen Njoroge
SES-0000434,BEN-00019,COHORT-SC-001,2026-06-04,0,Workshop,Uchenna Kiprotich
SES-0000435,BEN-00019,COHORT-SC-001,2026-07-06,Present,Workshop,Brian Omondi
SES-0000436,BEN-00019,COHORT-SC-001,2026-06-18,Absent,Workshop,Felix Adhiambo
SES-0000437,BEN-00019,COHORT-SC-001,2026-06-25,Absent,Skills Lab,David Omondi
SES-0000438,BEN-00019,COHORT-SC-001,2026-07-02,Absent,Skills Lab,Seun Kariuki
SES-0000439,BEN-00019,COHORT-SC-001,2026-07-09,Absent,Group Discussion,Seun Mutinda
SES-0000440,BEN-00019,COHORT-SC-001,2026-07-16,Absent,Skills Lab,Gladys Mwangi
SES-0000441,BEN-00019,COHORT-SC-001,2026-07-23,Absent,Workshop,
SES-0000442,BEN-00019,COHORT-SC-001,2026-07-30,Present,Skills Lab,Felix Simiyu
SES-0000443,BEN-00019,COHORT-SC-001,2026-08-06,Present,Workshop,Patrick Mugo
SES-0000444,BEN-00019,COHORT-SC-001,2026-08-13,Present,Workshop,Xavier Were
SES-0000445,BEN-00019,COHORT-SC-001,20/08/2026,Absent,Workshop,Owen Chebet
SES-0000446,BEN-00020,COHORT-SC-001,2026-02-26,Present,Group Discussion,Nancy Wangari
SES-0000447,BEN-00020,COHORT-SC-001,2026-03-05,Present,Mentorship,Irene Otieno
SES-0000448,BEN-00020,COHORT-SC-001,2026-03-12,Present,Skills Lab,Harrison Kimani
SES-0000449,BEN-00020,COHORT-SC-001,2026-03-19,Absent,Skills Lab,Priscilla Waweru
SES-0000450,BEN-00020,COHORT-SC-001,2026-03-26,Present,Mentorship,Yvonne Adhiambo
SES-0000451,BEN-00020,COHORT-SC-001,2026-04-02,Present,Workshop,James Auma
SES-0000452,BEN-00020,COHORT-SC-001,2026-04-09,Present,Skills Lab,Aisha Were
SES-0000453,BEN-00020,COHORT-SC-001,2026-04-16,Present,Skills Lab,Harrison Nyambura
SES-0000454,BEN-00020,COHORT-SC-001,23/04/2026,Present,Workshop,Yvonne Maina
SES-0000455,BEN-00020,COHORT-SC-001,2026-04-30,Present,Skills Lab,Seun Mwangi
SES-0000456,BEN-00020,COHORT-SC-001,2026-05-07,Present,Mentorship,Seun Adhiambo
SES-0000457,BEN-00020,COHORT-SC-001,2026-05-14,present,Skills Lab,Aisha Odongo
SES-0000458,BEN-00020,COHORT-SC-001,2026-05-21,Present,Workshop,Olive Achieng
SES-0000459,BEN-00020,COHORT-SC-001,2026-05-28,Present,Skills Lab,Violet Ochieng
SES-0000460,BEN-00020,COHORT-SC-001,2026-06-04,0,Skills Lab,Rose Kamau
SES-0000461,BEN-00020,COHORT-SC-001,2026-06-11,Present,Skills Lab,Mary Rotich
SES-0000462,BEN-00020,COHORT-SC-001,2026-06-18,Present,Mentorship,James Achieng
SES-0000463,BEN-00020,COHORT-SC-001,2026-06-25,Present,Workshop,Irene Kamau
SES-0000464,BEN-00020,COHORT-SC-001,2026-07-02,Present,Mentorship,Francis Githinji
SES-0000465,BEN-00020,COHORT-SC-001,2026-07-23,Present,Workshop,Esther Njoroge
SES-0000466,BEN-00020,COHORT-SC-001,2026-07-16,Present,Skills Lab,Yvonne Achieng
SES-0000467,BEN-00020,COHORT-SC-001,2026-07-23,Present,Workshop,Amina Waweru
SES-0000468,BEN-00020,COHORT-SC-001,2026-07-30,Present,Skills Lab,Aisha Kimani
SES-0000469,BEN-00020,COHORT-SC-001,2026-08-29,Absent,Group Discussion,Violet Chebet
SES-0000470,BEN-00020,COHORT-SC-001,2026-08-13,Present,Workshop,Aisha Wanjiku
SES-0000471,BEN-00020,COHORT-SC-001,2026-08-20,Present,Skills Lab,Irene Kamau
SES-0000472,BEN-00021,COHORT-SC-001,2026-03-19,Absent,Skills Lab,Grace Maina
SES-0000473,BEN-00021,COHORT-SC-001,2026-03-26,Present,Mentorship,Aisha Adhiambo
SES-0000474,BEN-00021,COHORT-SC-001,2026-04-02,Absent,Mentorship,Esther Awino
SES-0000475,BEN-00021,COHORT-SC-001,09/04/2026,Present,Workshop,Stephen Maina
SES-0000476,BEN-00021,COHORT-SC-001,16/04/2026,Absent,Skills Lab,Owen Omondi
SES-0000477,BEN-00021,COHORT-SC-001,2026-04-23,Present,Group Discussion,Cynthia Rotich
SES-0000478,BEN-00021,COHORT-SC-001,2026-04-30,Present,Workshop,Cynthia Adhiambo
SES-0000479,BEN-00021,COHORT-SC-001,2026-05-07,Present,Group Discussion,Maurice Njoroge
SES-0000480,BEN-00021,COHORT-SC-001,2026-05-14,Absent,Workshop,Uchenna Githinji
SES-0000481,BEN-00021,COHORT-SC-001,2026-05-21,Present,Skills Lab,David Nyambura
SES-0000482,BEN-00021,COHORT-SC-001,2026-05-28,Present,Group Discussion,Boniface Ndung'u
SES-0000483,BEN-00021,COHORT-SC-001,2026-06-04,Absent,Workshop,Hassan Awino
SES-0000484,BEN-00021,COHORT-SC-001,2026-06-11,Absent,Mentorship,Violet Were
SES-0000485,BEN-00021,COHORT-SC-001,2026-06-18,Absent,Mentorship,Aisha Mwangi
SES-0000486,BEN-00021,COHORT-SC-001,25-Jun-2026,Absent,Workshop,Quinton Simiyu
SES-0000487,BEN-00021,COHORT-SC-001,02/07/2026,Absent,Skills Lab,Kendi Otieno
SES-0000488,BEN-00021,COHORT-SC-001,2026-07-24,Present,Skills Lab,Lilian Mutua
SES-0000489,BEN-00021,COHORT-SC-001,2026-07-16,Absent,Group Discussion,Nancy Musyoka
SES-0000490,BEN-00021,COHORT-SC-001,2026-07-23,Absent,Group Discussion,Felix Rotich
SES-0000491,BEN-00021,COHORT-SC-001,2026-07-30,Absent,Mentorship,James Onyango
SES-0000492,BEN-00021,COHORT-SC-001,2026-08-06,Present,Mentorship,Leonard Adhiambo
SES-0000493,BEN-00021,COHORT-SC-001,2026-08-13,Absent,Mentorship,Boniface Auma
SES-0000494,BEN-00021,COHORT-SC-001,2026-08-20,1,Group Discussion,James Auma
SES-0000495,BEN-00022,COHORT-SC-001,2026-03-20,Present,Group Discussion,Leonard Githinji
SES-0000496,BEN-00022,COHORT-SC-001,2026-03-27,Absent,Mentorship,Uchenna Simiyu
SES-0000497,BEN-00022,COHORT-SC-001,2026-04-03,Absent,Workshop,Seun Wanjiku
SES-0000498,BEN-00022,COHORT-SC-001,10-Apr-2026,Absent,Mentorship,Stephen Nyambura
SES-0000499,BEN-00022,COHORT-SC-001,2026-04-17,Present,Skills Lab,Irene Ndung'u
SES-0000500,BEN-00022,COHORT-SC-001,2026-04-24,Present,Group Discussion,Wanjiku Mugo
SES-0000501,BEN-00022,COHORT-SC-001,2026-05-01,Absent,Group Discussion,Grace Ndung'u
SES-0000502,BEN-00022,COHORT-SC-001,2026-05-08,Present,Workshop,Queen Adhiambo
SES-0000503,BEN-00022,COHORT-SC-001,2026-05-15,Present,Skills Lab,Gladys Odongo
SES-0000504,BEN-00022,COHORT-SC-001,2026-05-22,absent,Mentorship,Amina Wanjiku
SES-0000505,BEN-00022,COHORT-SC-001,2026-05-29,Present,Group Discussion,Esther Kamau
SES-0000506,BEN-00022,COHORT-SC-001,2026-06-05,Absent,Workshop,Quinton Adhiambo
SES-0000507,BEN-00022,COHORT-SC-001,2026-06-12,Present,Workshop,Esther Musyoka
SES-0000508,BEN-00022,COHORT-SC-001,2026-06-19,Present,Workshop,Uchenna Kamau
SES-0000509,BEN-00022,COHORT-SC-001,2026-06-26,Present,Group Discussion,Priscilla Mugo
SES-0000510,BEN-00022,COHORT-SC-001,2026-07-03,Present,Skills Lab,Brian Mutinda
SES-0000511,BEN-00022,COHORT-SC-001,10/07/2026,Present,Group Discussion,Irene Auma
SES-0000512,BEN-00022,COHORT-SC-001,17-Jul-2026,Present,Workshop,Joseph Njoroge
SES-0000513,BEN-00022,COHORT-SC-001,2026-07-24,Present,Group Discussion,David Mutua
SES-0000514,BEN-00022,COHORT-SC-001,2026-08-30,YES,Skills Lab,Esther Adhiambo
SES-0000515,BEN-00022,COHORT-SC-001,07-Aug-2026,Present,Skills Lab,Wanjiku Mutua
SES-0000516,BEN-00022,COHORT-SC-001,2026-08-14,Absent,Workshop,Dennis Wanjiku
SES-0000517,BEN-00022,COHORT-SC-001,2026-08-21,Absent,Workshop,
SES-0000518,BEN-00023,COHORT-SC-001,2026-03-09,Present,Skills Lab,Irene Kiprotich
SES-0000519,BEN-00023,COHORT-SC-001,16-Mar-2026,Present,Mentorship,Caroline Otieno
SES-0000520,BEN-00023,COHORT-SC-001,2026-03-23,Present,Mentorship,Lilian Gichuki
SES-0000521,BEN-00023,COHORT-SC-001,30/03/2026,Absent,Workshop,Boniface Odongo
SES-0000522,BEN-00023,COHORT-SC-001,2026-04-06,Present,Workshop,Zipporah Chebet
SES-0000523,BEN-00023,COHORT-SC-001,2026-04-13,Absent,Group Discussion,Quinton Kiplagat
SES-0000524,BEN-00023,COHORT-SC-001,2026-04-20,absent,Group Discussion,Lilian Waweru
SES-0000525,BEN-00023,COHORT-SC-001,2026-04-27,Present,Mentorship,Kendi Onyango
SES-0000526,BEN-00023,COHORT-SC-001,2026-05-04,Present,Mentorship,Boniface Njenga
SES-0000527,BEN-00023,COHORT-SC-001,2026-05-11,Present,Mentorship,Irene Gichuki
SES-0000528,BEN-00023,COHORT-SC-001,2026-05-18,Present,Workshop,Francis Nyambura
SES-0000529,BEN-00023,COHORT-SC-001,2026-05-25,Absent,Workshop,Zipporah Mutinda
SES-0000530,BEN-00023,COHORT-SC-001,2026-06-01,Present,Workshop,Xavier Wanjiku
SES-0000531,BEN-00023,COHORT-SC-001,2026-06-08,Present,Mentorship,Owen Wangari
SES-0000532,BEN-00023,COHORT-SC-001,2026-06-15,Present,Skills Lab,Amina Onyango
SES-0000533,BEN-00023,COHORT-SC-001,2026-06-22,Present,Mentorship,Esther Rotich
SES-0000534,BEN-00023,COHORT-SC-001,29-Jun-2026,1,Group Discussion,Dennis Mwangi
SES-0000535,BEN-00023,COHORT-SC-001,2026-07-06,Present,Skills Lab,Irene Omondi
SES-0000536,BEN-00023,COHORT-SC-001,2026-07-13,Present,Workshop,Maurice Njenga
SES-0000537,BEN-00023,COHORT-SC-001,2026-07-20,Present,Skills Lab,Gladys Maina
SES-0000538,BEN-00023,COHORT-SC-001,2026-07-27,Present,Workshop,Priscilla Njoroge
SES-0000539,BEN-00023,COHORT-SC-001,2026-08-03,Present,Workshop,Stephen Owino
SES-0000540,BEN-00023,COHORT-SC-001,2026-08-10,Absent,Group Discussion,Yvonne Chebet
SES-0000541,BEN-00023,COHORT-SC-001,2026-09-06,Present,Group Discussion,Raphael Musyoka
SES-0000542,BEN-00024,COHORT-SC-001,2026-03-06,0,Group Discussion,Francis Mutinda
SES-0000543,BEN-00024,COHORT-SC-001,2026-03-13,Present,Group Discussion,James Ochieng
SES-0000544,BEN-00024,COHORT-SC-001,2026-03-20,Present,Skills Lab,
SES-0000545,BEN-00024,COHORT-SC-001,2026-03-27,Present,Skills Lab,David Odongo
SES-0000546,BEN-00024,COHORT-SC-001,2026-04-03,Present,Group Discussion,Yvonne Onyango
SES-0000547,BEN-00024,COHORT-SC-001,2026-04-10,present,Mentorship,Violet Simiyu
SES-0000548,BEN-00024,COHORT-SC-001,2026-04-17,Present,Group Discussion,Mary Ochieng
SES-0000549,BEN-00024,COHORT-SC-001,2026-04-24,Present,Mentorship,Rose Odongo
SES-0000550,BEN-00024,COHORT-SC-001,2026-05-01,Absent,Workshop,Violet Auma
SES-0000551,BEN-00024,COHORT-SC-001,2026-05-08,Present,Skills Lab,Eunice Waweru
SES-0000552,BEN-00024,COHORT-SC-001,2026-05-15,Present,Group Discussion,Lilian Njenga
SES-0000553,BEN-00024,COHORT-SC-001,2026-05-22,Present,Skills Lab,Grace Njenga
SES-0000554,BEN-00024,COHORT-SC-001,2026-05-29,Absent,Skills Lab,Xavier Omondi
SES-0000555,BEN-00024,COHORT-SC-001,2026-06-05,Present,Skills Lab,Brian Gichuki
SES-0000556,BEN-00024,COHORT-SC-001,2026-06-12,Present,Workshop,Mary Were
SES-0000557,BEN-00024,COHORT-SC-001,2026-06-19,Present,Workshop,Hassan Chebet
SES-0000558,BEN-00024,COHORT-SC-001,2026-06-26,Present,Skills Lab,Lilian Awino
SES-0000559,BEN-00024,COHORT-SC-001,2026-07-03,Present,Skills Lab,Felix Gichuki
SES-0000560,BEN-00024,COHORT-SC-001,2026-07-10,Present,Mentorship,Leonard Simiyu
