disbursement_id,beneficiary_id,cohort_id,expected_date,actual_date,amount_kes,status,delay_days,payment_method
DISB-0000258,BEN-00024,COHORT-SC-001,2026-01-06,2026-01-24,7606,Delayed,18,M-Pesa
DISB-0000259,BEN-00024,COHORT-SC-001,2026-02-06,2026-02-25,6829,Delayed,19,Cash
DISB-0000260,BEN-00024,COHORT-SC-001,2026-03-06,2026-03-06,7240,Paid,0,Bank Transfer
DISB-0000261,BEN-00024,COHORT-SC-001,2026-04-06,2026-04-06,4987,Paid,0,Bank Transfer
DISB-0000262,BEN-00024,COHORT-SC-001,2026-05-06,2026-05-06,3383,Paid,0,Bank Transfer
DISB-0000263,BEN-00024,COHORT-SC-001,2026-06-06,2026-06-06,6332,Paid,0,Cash
DISB-0000264,BEN-00024,COHORT-SC-001,2026-07-06,2026-07-06,4357,Paid,0,Bank Transfer
DISB-0000265,BEN-00024,COHORT-SC-001,2026-08-06,2026-08-06,5787,delayed,0,M-Pesa
DISB-0000266,BEN-00025,COHORT-SC-001,2025-10-06,2025-10-06,4657,Pending,0,M-Pesa
DISB-0000267,BEN-00025,COHORT-SC-001,2025-11-06,2025-11-06,7882,Paid,0,M-Pesa
DISB-0000268,BEN-00025,COHORT-SC-001,2025-12-06,2025-12-06,4472,Paid,0,M-Pesa
DISB-0000269,BEN-00025,COHORT-SC-001,2026-01-06,,3490,Withheld,0,M-Pesa
DISB-0000270,BEN-00025,COHORT-SC-001,2026-02-06,2026-02-06,3058,withheld,0,M-Pesa
DISB-0000271,BEN-00025,COHORT-SC-001,2026-03-06,2026-03-06,4585,Paid,0,Cash
DISB-0000272,BEN-00025,COHORT-SC-001,2026-04-06,2026-04-06,3623,paid,0,M-Pesa
DISB-0000273,BEN-00025,COHORT-SC-001,2026-05-06,2026-05-06,5665,Paid,0,M-Pesa
DISB-0000274,BEN-00025,COHORT-SC-001,2026-06-06,2026-06-06,6313,Paid,0,M-Pesa
DISB-0000275,BEN-00025,COHORT-SC-001,2026-07-06,2026-07-06,3580,Paid,0,Cash
DISB-0000276,BEN-00025,COHORT-SC-001,2026-08-06,2026-08-06,6957,Paid,0,M-Pesa
DISB-0000277,BEN-00026,COHORT-SC-001,2025-10-06,2025-10-06,4662,Paid,0,Bank Transfer
DISB-0000278,BEN-00026,COHORT-SC-001,2025-11-06,2025-11-06,5705,Paid,0,M-Pesa
DISB-0000279,BEN-00026,COHORT-SC-001,2025-12-06,2025-12-06,5099,Pending,0,M-Pesa
DISB-0000280,BEN-00026,COHORT-SC-001,2026-01-06,2026-01-31,5139,Delayed,25,Bank Transfer
DISB-0000281,BEN-00026,COHORT-SC-001,2026-02-06,2026-02-06,5574,Paid,0,Cash
DISB-0000282,BEN-00026,COHORT-SC-001,2026-03-06,2026-03-06,5558,Paid,0,M-Pesa
DISB-0000283,BEN-00026,COHORT-SC-001,2026-04-06,2026-04-06,5229,Pending,0,M-Pesa
DISB-0000284,BEN-00026,COHORT-SC-001,2026-05-06,2026-05-06,3559,Paid,0,M-Pesa
DISB-0000285,BEN-00026,COHORT-SC-001,2026-06-06,2026-06-06,4580,Paid,0,Bank Transfer
DISB-0000286,BEN-00026,COHORT-SC-001,2026-07-06,2026-07-06,5761,Paid,0,Cash
DISB-0000287,BEN-00026,COHORT-SC-001,2026-08-06,,6319,Withheld,0,Cash
DISB-0000288,BEN-00027,COHORT-SC-001,2025-10-06,2025-10-06,7186,delayed,0,Cash
DISB-0000289,BEN-00027,COHORT-SC-001,2025-11-06,2025-11-06,3412,Paid,0,Bank Transfer
DISB-0000290,BEN-00027,COHORT-SC-001,2025-12-06,2025-12-06,4376,Pending,0,Cash
DISB-0000291,BEN-00027,COHORT-SC-001,2026-01-06,2026-01-06,4995,Paid,0,Bank Transfer
DISB-0000292,BEN-00027,COHORT-SC-001,2026-02-06,2026-02-06,5049,Paid,0,Bank Transfer
DISB-0000293,BEN-00027,COHORT-SC-001,2026-03-06,,3449,Withheld,0,M-Pesa
DISB-0000294,BEN-00027,COHORT-SC-001,2026-04-06,2026-04-24,6458,Delayed,18,M-Pesa
DISB-0000295,BEN-00027,COHORT-SC-001,2026-05-06,2026-05-06,3910,Pending,0,Bank Transfer
DISB-0000296,BEN-00027,COHORT-SC-001,2026-06-06,2026-06-06,3194,withheld,0,Bank Transfer
DISB-0000297,BEN-00027,COHORT-SC-001,2026-07-06,2026-07-06,7310,Paid,0,Cash
DISB-0000298,BEN-00027,COHORT-SC-001,2026-08-06,2026-08-06,6879,Pending,0,Bank Transfer
DISB-0000299,BEN-00028,COHORT-SC-001,2025-09-06,2025-09-06,7909,Paid,0,M-Pesa
DISB-0000300,BEN-00028,COHORT-SC-001,2025-10-06,2025-10-06,4409,Paid,0,Cash
DISB-0000301,BEN-00028,COHORT-SC-001,2025-11-06,2025-11-06,3999,Paid,0,Bank Transfer
DISB-0000302,BEN-00028,COHORT-SC-001,2025-12-06,2025-12-06,6128,Paid,0,Cash
DISB-0000303,BEN-00028,COHORT-SC-001,2026-01-06,2026-01-06,3228,Paid,0,Bank Transfer
DISB-0000304,BEN-00028,COHORT-SC-001,2026-02-06,2026-02-06,3873,Paid,0,Cash
DISB-0000305,BEN-00028,COHORT-SC-001,2026-03-06,2026-03-06,7665,Paid,0,M-Pesa
DISB-0000306,BEN-00028,COHORT-SC-001,2026-04-06,2026-04-06,4552,Paid,0,Cash
DISB-0000307,BEN-00028,COHORT-SC-001,2026-05-06,2026-05-06,3860,Paid,0,M-Pesa
DISB-0000308,BEN-00028,COHORT-SC-001,2026-06-06,2026-06-06,7954,Paid,0,M-Pesa
DISB-0000309,BEN-00028,COHORT-SC-001,2026-07-06,2026-07-06,6539,Pending,0,Cash
DISB-0000310,BEN-00028,COHORT-SC-001,2026-08-06,2026-08-06,6024,Paid,0,Cash
DISB-0000311,BEN-00029,COHORT-SC-001,2025-09-06,2025-09-06,6683,Paid,0,Bank Transfer
DISB-0000312,BEN-00029,COHORT-SC-001,2025-10-06,2025-10-06,5606,Pending,0,Cash
DISB-0000313,BEN-00029,COHORT-SC-001,2025-11-06,2025-11-06,6015,Pending,0,M-Pesa
DISB-0000314,BEN-00029,COHORT-SC-001,2025-12-06,2025-12-06,6764,Paid,0,Bank Transfer
DISB-0000315,BEN-00029,COHORT-SC-001,2026-01-06,2026-01-06,6118,Paid,0,M-Pesa
DISB-0000316,BEN-00029,COHORT-SC-001,2026-02-06,2026-02-06,5379,Paid,0,M-Pesa
DISB-0000317,BEN-00029,COHORT-SC-001,2026-03-06,2026-03-06,3079,PAID,0,Bank Transfer
DISB-0000318,BEN-00029,COHORT-SC-001,2026-04-06,2026-04-06,7581,Paid,0,M-Pesa
DISB-0000319,BEN-00029,COHORT-SC-001,2026-05-06,2026-05-06,5069,Paid,0,Bank Transfer
DISB-0000320,BEN-00029,COHORT-SC-001,2026-06-06,2026-06-06,5998,Pending,0,Bank Transfer
DISB-0000321,BEN-00029,COHORT-SC-001,2026-07-06,2026-07-17,4440,paid,11,Bank Transfer
DISB-0000322,BEN-00029,COHORT-SC-001,2026-08-06,2026-08-06,7854,Paid,0,Bank Transfer
DISB-0000323,BEN-00030,COHORT-SC-001,2025-10-06,2025-10-06,3832,Paid,0,Bank Transfer
DISB-0000324,BEN-00030,COHORT-SC-001,2025-11-06,2025-11-06,5675,Paid,0,Bank Transfer
DISB-0000325,BEN-00030,COHORT-SC-001,2025-12-06,,4273,Withheld,0,Bank Transfer
DISB-0000326,BEN-00030,COHORT-SC-001,2026-01-06,2026-01-06,4790,paid,0,Bank Transfer
DISB-0000327,BEN-00030,COHORT-SC-001,2026-02-06,2026-02-06,4548,Pending,0,Bank Transfer
DISB-0000328,BEN-00030,COHORT-SC-001,2026-03-06,,3543,Withheld,0,M-Pesa
DISB-0000329,BEN-00030,COHORT-SC-001,2026-04-06,2026-04-06,5329,Paid,0,Cash
DISB-0000330,BEN-00030,COHORT-SC-001,2026-05-06,2026-05-06,6262,Paid,0,Cash
DISB-0000331,BEN-00030,COHORT-SC-001,2026-06-06,2026-06-14,7748,Delayed,8,Cash
DISB-0000332,BEN-00030,COHORT-SC-001,2026-07-06,2026-07-06,4735,Paid,0,M-Pesa
DISB-0000333,BEN-00030,COHORT-SC-001,2026-08-06,2026-08-06,3882,withheld,0,Bank Transfer
DISB-0000334,BEN-00031,COHORT-SC-001,2025-09-06,2025-09-28,6094,Delayed,22,Bank Transfer
DISB-0000335,BEN-00031,COHORT-SC-001,2025-10-06,2025-10-06,7227,Paid,0,Bank Transfer
DISB-0000336,BEN-00031,COHORT-SC-001,2025-11-06,2025-11-06,7789,Pending,0,M-Pesa
DISB-0000337,BEN-00031,COHORT-SC-001,2025-12-06,2025-12-06,4917,Paid,0,Bank Transfer
DISB-0000338,BEN-00031,COHORT-SC-001,2026-01-06,2026-01-06,3137,Paid,0,Cash
DISB-0000339,BEN-00031,COHORT-SC-001,2026-02-06,2026-02-06,4748,Paid,0,M-Pesa
DISB-0000340,BEN-00031,COHORT-SC-001,2026-03-06,2026-03-23,6973,Delayed,17,Cash
DISB-0000341,BEN-00031,COHORT-SC-001,2026-04-06,2026-04-06,5494,Paid,0,Cash
DISB-0000342,BEN-00031,COHORT-SC-001,2026-05-06,2026-05-06,7696,Paid,0,Cash
DISB-0000343,BEN-00031,COHORT-SC-001,2026-06-06,2026-06-06,7935,Paid,0,Bank Transfer
DISB-0000344,BEN-00031,COHORT-SC-001,2026-07-06,2026-07-06,5547,Paid,0,Cash
DISB-0000345,BEN-00031,COHORT-SC-001,2026-08-06,2026-08-06,5184,Pending,0,Cash
DISB-0000346,BEN-00032,COHORT-SC-001,2025-10-06,2025-10-06,5771,Paid,0,Cash
DISB-0000347,BEN-00032,COHORT-SC-001,2025-11-06,2025-11-06,7406,Paid,0,M-Pesa
DISB-0000348,BEN-00032,COHORT-SC-001,2025-12-06,2025-12-06,7085,Paid,0,Cash
DISB-0000349,BEN-00032,COHORT-SC-001,2026-01-06,2026-01-06,3634,Paid,0,M-Pesa
DISB-0000350,BEN-00032,COHORT-SC-001,2026-02-06,,7249,Withheld,0,M-Pesa
DISB-0000351,BEN-00032,COHORT-SC-001,2026-03-06,2026-03-06,6411,Pending,0,Cash
DISB-0000352,BEN-00032,COHORT-SC-001,2026-04-06,2026-04-06,3186,Paid,0,M-Pesa
DISB-0000353,BEN-00032,COHORT-SC-001,2026-05-06,2026-05-06,6929,Paid,0,M-Pesa
DISB-0000354,BEN-00032,COHORT-SC-001,2026-06-06,2026-06-06,4370,Pending,0,M-Pesa
DISB-0000355,BEN-00032,COHORT-SC-001,2026-07-06,2026-07-06,5952,delayed,0,Bank Transfer
DISB-0000356,BEN-00032,COHORT-SC-001,2026-08-06,2026-08-06,3369,withheld,0,M-Pesa
DISB-0000357,BEN-00033,COHORT-SC-001,2025-09-06,2025-09-06,4258,Paid,0,M-Pesa
DISB-0000358,BEN-00033,COHORT-SC-001,2025-10-06,2025-10-06,6942,paid,0,M-Pesa
DISB-0000359,BEN-00033,COHORT-SC-001,2025-11-06,,6760,Withheld,0,M-Pesa
DISB-0000360,BEN-00033,COHORT-SC-001,2025-12-06,2025-12-19,3007,Delayed,13,Bank Transfer
DISB-0000361,BEN-00033,COHORT-SC-001,2026-01-06,,3004,PAID,0,Bank Transfer
DISB-0000362,BEN-00033,COHORT-SC-001,2026-02-06,2026-02-06,4563,Paid,0,Bank Transfer
DISB-0000363,BEN-00033,COHORT-SC-001,2026-03-06,2026-03-06,5292,Pending,0,Cash
DISB-0000364,BEN-00033,COHORT-SC-001,2026-04-06,2026-04-06,6206,Pending,0,M-Pesa
DISB-0000365,BEN-00033,COHORT-SC-001,2026-05-06,2026-05-27,4519,Delayed,21,Bank Transfer
DISB-0000366,BEN-00033,COHORT-SC-001,2026-06-06,2026-06-06,3828,Paid,0,Bank Transfer
DISB-0000367,BEN-00033,COHORT-SC-001,2026-07-06,2026-07-06,3068,Pending,0,M-Pesa
DISB-0000368,BEN-00033,COHORT-SC-001,2026-08-06,2026-08-06,4691,Paid,0,Cash
DISB-0000369,BEN-00034,COHORT-SC-001,2025-09-06,2025-09-06,5133,Paid,0,M-Pesa
DISB-0000370,BEN-00034,COHORT-SC-001,2025-10-06,2025-10-06,5128,Paid,0,Cash
DISB-0000371,BEN-00034,COHORT-SC-001,2025-11-06,2025-11-06,6602,Paid,0,Cash
DISB-0000372,BEN-00034,COHORT-SC-001,2025-12-06,2025-12-06,3616,Paid,0,Cash
DISB-0000373,BEN-00034,COHORT-SC-001,2026-01-06,2026-01-06,6610,paid,0,Cash
DISB-0000374,BEN-00034,COHORT-SC-001,2026-02-06,2026-02-06,5604,Paid,0,M-Pesa
DISB-0000375,BEN-00034,COHORT-SC-001,2026-03-06,2026-03-06,5229,Paid,0,M-Pesa
DISB-0000376,BEN-00035,COHORT-SC-001,2025-10-06,2025-10-06,7594,Paid,0,Cash
DISB-0000377,BEN-00035,COHORT-SC-001,2025-11-06,2025-11-06,4158,Paid,0,M-Pesa
DISB-0000378,BEN-00035,COHORT-SC-001,2025-12-06,2025-12-06,3212,PAID,0,Bank Transfer
DISB-0000379,BEN-00035,COHORT-SC-001,2026-01-06,2026-01-06,6434,Paid,0,Cash
DISB-0000380,BEN-00035,COHORT-SC-001,2026-02-06,2026-02-06,6211,Paid,0,Bank Transfer
DISB-0000381,BEN-00035,COHORT-SC-001,2026-03-06,2026-03-06,4687,delayed,0,Cash
DISB-0000382,BEN-00035,COHORT-SC-001,2026-04-06,2026-04-06,4460,Paid,0,Bank Transfer
DISB-0000383,BEN-00035,COHORT-SC-001,2026-05-06,2026-05-06,3066,Paid,0,Cash
DISB-0000384,BEN-00035,COHORT-SC-001,2026-06-06,2026-06-06,7668,Paid,0,Cash
DISB-0000385,BEN-00035,COHORT-SC-001,2026-07-06,2026-07-06,5310,Pending,0,M-Pesa
DISB-0000386,BEN-00035,COHORT-SC-001,2026-08-06,,7659,Withheld,0,Cash
DISB-0000387,BEN-00036,COHORT-SC-001,2025-09-06,2025-09-06,3868,Paid,0,M-Pesa
DISB-0000388,BEN-00036,COHORT-SC-001,2025-10-06,2025-10-06,4271,Paid,0,Cash
DISB-0000389,BEN-00036,COHORT-SC-001,2025-11-06,2025-11-06,4046,Paid,0,Bank Transfer
DISB-0000390,BEN-00036,COHORT-SC-001,2025-12-06,2025-12-06,3007,Paid,0,Cash
DISB-0000391,BEN-00036,COHORT-SC-001,2026-01-06,,7489,Withheld,0,M-Pesa
DISB-0000392,BEN-00036,COHORT-SC-001,2026-02-06,2026-02-06,5354,Paid,0,Bank Transfer
DISB-0000393,BEN-00036,COHORT-SC-001,2026-03-06,2026-03-06,6600,Paid,0,Cash
DISB-0000394,BEN-00036,COHORT-SC-001,2026-04-06,2026-04-06,7130,Paid,0,Cash
DISB-0000395,BEN-00037,COHORT-SC-001,2025-09-06,2025-09-06,4588,Paid,0,M-Pesa
DISB-0000396,BEN-00037,COHORT-SC-001,2025-10-06,2025-10-06,7274,Paid,0,Bank Transfer
DISB-0000397,BEN-00037,COHORT-SC-001,2025-11-06,2025-11-06,5149,Paid,0,Bank Transfer
DISB-0000398,BEN-00037,COHORT-SC-001,2025-12-06,2025-12-06,3885,Paid,0,Cash
DISB-0000399,BEN-00037,COHORT-SC-001,2026-01-06,2026-01-06,4288,Paid,0,Bank Transfer
DISB-0000400,BEN-00037,COHORT-SC-001,2026-02-06,2026-02-06,5576,delayed,0,Cash
DISB-0000401,BEN-00037,COHORT-SC-001,2026-03-06,2026-03-06,5029,Paid,0,Cash
DISB-0000402,BEN-00037,COHORT-SC-001,2026-04-06,2026-04-06,5852,Paid,0,Bank Transfer
DISB-0000403,BEN-00037,COHORT-SC-001,2026-05-06,2026-05-06,5399,Paid,0,Bank Transfer
DISB-0000404,BEN-00037,COHORT-SC-001,2026-06-06,2026-06-06,5007,Paid,0,Bank Transfer
DISB-0000405,BEN-00037,COHORT-SC-001,2026-07-06,2026-07-06,6405,Paid,0,Cash
DISB-0000406,BEN-00037,COHORT-SC-001,2026-08-06,2026-08-06,6885,Paid,0,Cash
DISB-0000407,BEN-00038,COHORT-SC-001,2025-10-06,,3439,Withheld,0,Cash
DISB-0000408,BEN-00038,COHORT-SC-001,2025-11-06,2025-11-30,6237,Delayed,24,Cash
DISB-0000409,BEN-00038,COHORT-SC-001,2025-12-06,2025-12-06,6540,Paid,0,M-Pesa
DISB-0000410,BEN-00038,COHORT-SC-001,2026-01-06,2026-01-06,4632,paid,0,Cash
DISB-0000411,BEN-00038,COHORT-SC-001,2026-02-06,2026-02-17,5232,Delayed,11,Bank Transfer
DISB-0000412,BEN-00038,COHORT-SC-001,2026-03-06,2026-03-06,3124,Paid,0,Cash
DISB-0000413,BEN-00038,COHORT-SC-001,2026-04-06,2026-05-06,3796,Delayed,30,Cash
DISB-0000414,BEN-00038,COHORT-SC-001,2026-05-06,2026-05-06,6886,Paid,0,Bank Transfer
DISB-0000415,BEN-00038,COHORT-SC-001,2026-06-06,2026-06-06,7785,Paid,0,Cash
DISB-0000416,BEN-00038,COHORT-SC-001,2026-07-06,2026-07-06,7431,Paid,0,M-Pesa
DISB-0000417,BEN-00038,COHORT-SC-001,2026-08-06,2026-08-06,7797,Paid,0,M-Pesa
DISB-0000418,BEN-00039,COHORT-SC-001,2025-09-06,2025-09-06,5159,Paid,0,Cash
DISB-0000419,BEN-00039,COHORT-SC-001,2025-10-06,2025-10-06,3796,Paid,0,Cash
DISB-0000420,BEN-00039,COHORT-SC-001,2025-11-06,2025-11-06,4446,Paid,0,Bank Transfer
DISB-0000421,BEN-00039,COHORT-SC-001,2025-12-06,2025-12-06,6261,Paid,0,M-Pesa
DISB-0000422,BEN-00039,COHORT-SC-001,2026-01-06,2026-02-05,6715,Delayed,30,Bank Transfer
DISB-0000423,BEN-00039,COHORT-SC-001,2026-02-06,2026-02-06,3737,Paid,0,Bank Transfer
DISB-0000424,BEN-00039,COHORT-SC-001,2026-03-06,2026-03-06,3753,Paid,0,Cash
DISB-0000425,BEN-00039,COHORT-SC-001,2026-04-06,2026-04-06,3102,Paid,0,Bank Transfer
DISB-0000426,BEN-00039,COHORT-SC-001,2026-05-06,2026-05-15,6334,PAID,9,Cash
DISB-0000427,BEN-00039,COHORT-SC-001,2026-06-06,2026-06-06,6614,Paid,0,M-Pesa
DISB-0000428,BEN-00039,COHORT-SC-001,2026-07-06,2026-07-06,5497,Paid,0,Bank Transfer
DISB-0000429,BEN-00039,COHORT-SC-001,2026-08-06,2026-08-16,7369,Delayed,10,Bank Transfer
DISB-0000430,BEN-00040,COHORT-SC-001,2025-10-06,2025-10-06,4729,Pending,0,Cash
DISB-0000431,BEN-00040,COHORT-SC-001,2025-11-06,2025-11-06,7062,Paid,0,Cash
DISB-0000432,BEN-00040,COHORT-SC-001,2025-12-06,2025-12-06,7363,Paid,0,Cash
DISB-0000433,BEN-00040,COHORT-SC-001,2026-01-06,2026-01-06,7171,Pending,0,M-Pesa
DISB-0000434,BEN-00040,COHORT-SC-001,2026-02-06,2026-02-06,6708,Paid,0,M-Pesa
DISB-0000435,BEN-00040,COHORT-SC-001,2026-03-06,2026-03-06,4498,Paid,0,Cash
DISB-0000436,BEN-00040,COHORT-SC-001,2026-04-06,2026-04-06,6227,Paid,0,M-Pesa
DISB-0000437,BEN-00040,COHORT-SC-001,2026-05-06,2026-05-06,6088,Paid,0,Cash
DISB-0000438,BEN-00040,COHORT-SC-001,2026-06-06,2026-06-06,4473,Paid,0,Cash
DISB-0000439,BEN-00040,COHORT-SC-001,2026-07-06,2026-07-21,3618,Delayed,15,Cash
DISB-0000440,BEN-00040,COHORT-SC-001,2026-08-06,2026-08-06,3092,Pending,0,M-Pesa
DISB-0000441,BEN-00041,COHORT-SC-001,2025-10-06,2025-10-06,7339,Paid,0,M-Pesa
DISB-0000442,BEN-00041,COHORT-SC-001,2025-11-06,2025-11-06,5300,Paid,0,Bank Transfer
DISB-0000443,BEN-00041,COHORT-SC-001,2025-12-06,2025-12-06,3388,Paid,0,Cash
DISB-0000444,BEN-00041,COHORT-SC-001,2026-01-06,2026-01-19,3612,Delayed,13,M-Pesa
DISB-0000445,BEN-00041,COHORT-SC-001,2026-02-06,2026-02-06,6225,Pending,0,M-Pesa
DISB-0000446,BEN-00041,COHORT-SC-001,2026-03-06,2026-03-06,7335,Paid,0,M-Pesa
DISB-0000447,BEN-00041,COHORT-SC-001,2026-04-06,2026-04-06,6015,Paid,0,Cash
DISB-0000448,BEN-00041,COHORT-SC-001,2026-05-06,2026-05-06,3685,withheld,0,Bank Transfer
DISB-0000449,BEN-00041,COHORT-SC-001,2026-06-06,2026-06-06,5608,Paid,0,M-Pesa
DISB-0000450,BEN-00041,COHORT-SC-001,2026-07-06,2026-07-06,5140,Paid,0,Bank Transfer
DISB-0000451,BEN-00041,COHORT-SC-001,2026-08-06,2026-08-06,3887,Paid,0,M-Pesa
DISB-0000452,BEN-00042,COHORT-SC-001,2025-10-06,2025-11-01,4351,Delayed,26,Cash
DISB-0000453,BEN-00042,COHORT-SC-001,2025-11-06,2025-11-06,6035,Paid,0,Cash
DISB-0000454,BEN-00042,COHORT-SC-001,2025-12-06,2025-12-06,5856,Paid,0,Bank Transfer
DISB-0000455,BEN-00042,COHORT-SC-001,2026-01-06,2026-01-06,3809,Paid,0,Cash
DISB-0000456,BEN-00042,COHORT-SC-001,2026-02-06,2026-02-06,7825,Paid,0,M-Pesa
DISB-0000457,BEN-00042,COHORT-SC-001,2026-03-06,2026-03-06,7460,Paid,0,Cash
DISB-0000458,BEN-00042,COHORT-SC-001,2026-04-06,2026-04-06,3855,paid,0,Bank Transfer
DISB-0000459,BEN-00042,COHORT-SC-001,2026-05-06,2026-05-20,5861,Delayed,14,Cash
DISB-0000460,BEN-00042,COHORT-SC-001,2026-06-06,2026-06-06,7526,Pending,0,Cash
DISB-0000461,BEN-00042,COHORT-SC-001,2026-07-06,2026-07-06,4611,Pending,0,Cash
DISB-0000462,BEN-00042,COHORT-SC-001,2026-08-06,2026-08-06,6663,PAID,0,Bank Transfer
DISB-0000463,BEN-00043,COHORT-SC-001,2025-09-06,2025-09-06,6902,Paid,0,Bank Transfer
DISB-0000464,BEN-00043,COHORT-SC-001,2025-10-06,2025-10-06,3082,Paid,0,Cash
DISB-0000465,BEN-00043,COHORT-SC-001,2025-11-06,2025-11-06,6502,Paid,0,M-Pesa
DISB-0000466,BEN-00043,COHORT-SC-001,2025-12-06,2025-12-16,3455,Delayed,10,Bank Transfer
DISB-0000467,BEN-00043,COHORT-SC-001,2026-01-06,,3692,Withheld,0,Cash
DISB-0000468,BEN-00043,COHORT-SC-001,2026-02-06,2026-02-06,7706,withheld,0,M-Pesa
DISB-0000469,BEN-00043,COHORT-SC-001,2026-03-06,2026-03-06,5122,Paid,0,M-Pesa
DISB-0000470,BEN-00043,COHORT-SC-001,2026-04-06,2026-04-06,5997,Paid,0,M-Pesa
DISB-0000471,BEN-00043,COHORT-SC-001,2026-05-06,2026-05-13,3838,Delayed,7,Cash
DISB-0000472,BEN-00043,COHORT-SC-001,2026-06-06,2026-06-06,7036,Paid,0,Cash
DISB-0000473,BEN-00043,COHORT-SC-001,2026-07-06,2026-07-06,3010,Paid,0,M-Pesa
DISB-0000474,BEN-00043,COHORT-SC-001,2026-08-06,2026-08-06,6527,Paid,0,Bank Transfer
DISB-0000475,BEN-00044,COHORT-SC-001,2025-10-06,2025-10-06,6851,Paid,0,M-Pesa
DISB-0000476,BEN-00044,COHORT-SC-001,2025-11-06,2025-11-06,6283,Paid,0,Cash
DISB-0000477,BEN-00044,COHORT-SC-001,2025-12-06,2025-12-06,5705,Paid,0,M-Pesa
DISB-0000478,BEN-00044,COHORT-SC-001,2026-01-06,2026-01-06,3679,Paid,0,Bank Transfer
DISB-0000479,BEN-00044,COHORT-SC-001,2026-02-06,2026-02-06,5739,Paid,0,Bank Transfer
DISB-0000480,BEN-00044,COHORT-SC-001,2026-03-06,2026-03-06,4374,Paid,0,Cash
DISB-0000481,BEN-00044,COHORT-SC-001,2026-04-06,2026-04-06,7797,Paid,0,Cash
DISB-0000482,BEN-00044,COHORT-SC-001,2026-05-06,2026-05-06,7240,Paid,0,Cash
DISB-0000483,BEN-00044,COHORT-SC-001,2026-06-06,2026-06-06,4005,Paid,0,Bank Transfer
DISB-0000484,BEN-00044,COHORT-SC-001,2026-07-06,2026-07-06,3520,Paid,0,Bank Transfer
DISB-0000485,BEN-00044,COHORT-SC-001,2026-08-06,2026-08-06,3388,PAID,0,M-Pesa
DISB-0000486,BEN-00045,COHORT-SC-001,2025-10-06,2025-10-06,4664,Paid,0,Bank Transfer
DISB-0000487,BEN-00045,COHORT-SC-001,2025-11-06,2025-11-06,5305,paid,0,M-Pesa
DISB-0000488,BEN-00045,COHORT-SC-001,2025-12-06,2025-12-06,3173,Paid,0,M-Pesa
DISB-0000489,BEN-00045,COHORT-SC-001,2026-01-06,2026-01-06,7509,Paid,0,Bank Transfer
DISB-0000490,BEN-00045,COHORT-SC-001,2026-02-06,2026-02-06,5015,Paid,0,Cash
DISB-0000491,BEN-00045,COHORT-SC-001,2026-03-06,2026-03-06,3705,Paid,0,Bank Transfer
DISB-0000492,BEN-00045,COHORT-SC-001,2026-04-06,2026-04-06,5679,delayed,0,Cash
DISB-0000493,BEN-00045,COHORT-SC-001,2026-05-06,2026-05-06,6994,Pending,0,Bank Transfer
DISB-0000494,BEN-00045,COHORT-SC-001,2026-06-06,2026-06-06,4285,Paid,0,M-Pesa
DISB-0000495,BEN-00045,COHORT-SC-001,2026-07-06,2026-07-06,3266,Paid,0,M-Pesa
DISB-0000496,BEN-00045,COHORT-SC-001,2026-08-06,2026-08-06,4056,Paid,0,Bank Transfer
DISB-0000497,BEN-00046,COHORT-SC-001,2025-09-06,2025-09-06,6159,Paid,0,Bank Transfer
DISB-0000498,BEN-00046,COHORT-SC-001,2025-10-06,2025-10-06,4276,Paid,0,M-Pesa
DISB-0000499,BEN-00046,COHORT-SC-001,2025-11-06,2025-11-06,4422,Pending,0,M-Pesa
DISB-0000500,BEN-00046,COHORT-SC-001,2025-12-06,2025-12-19,3991,Delayed,13,Cash
DISB-0000501,BEN-00046,COHORT-SC-001,2026-01-06,2026-01-06,4221,Paid,0,Bank Transfer
DISB-0000502,BEN-00046,COHORT-SC-001,2026-02-06,2026-02-06,3654,Paid,0,Cash
DISB-0000503,BEN-00046,COHORT-SC-001,2026-03-06,2026-03-06,5946,Paid,0,Bank Transfer
DISB-0000504,BEN-00046,COHORT-SC-001,2026-04-06,2026-04-06,5890,Paid,0,M-Pesa
DISB-0000505,BEN-00046,COHORT-SC-001,2026-05-06,2026-05-06,7472,Paid,0,Bank Transfer
DISB-0000506,BEN-00046,COHORT-SC-001,2026-06-06,2026-06-06,7430,Pending,0,Bank Transfer
DISB-0000507,BEN-00046,COHORT-SC-001,2026-07-06,2026-07-06,7542,Paid,0,Cash
DISB-0000508,BEN-00046,COHORT-SC-001,2026-08-06,2026-08-06,5657,Paid,0,M-Pesa
DISB-0000509,BEN-00047,COHORT-SC-001,2025-10-06,2025-10-06,4944,Paid,0,Bank Transfer
DISB-0000510,BEN-00047,COHORT-SC-001,2025-11-06,2025-11-06,3297,Paid,0,Cash
DISB-0000511,BEN-00047,COHORT-SC-001,2025-12-06,2025-12-06,6972,withheld,0,M-Pesa
DISB-0000512,BEN-00047,COHORT-SC-001,2026-01-06,2026-01-06,6524,Paid,0,Cash
DISB-0000513,BEN-00047,COHORT-SC-001,2026-02-06,2026-02-06,3801,Pending,0,M-Pesa
DISB-0000514,BEN-00047,COHORT-SC-001,2026-03-06,2026-03-06,4127,Pending,0,Bank Transfer
DISB-0000515,BEN-00048,COHORT-SC-001,2025-10-06,,6486,Withheld,0,Bank Transfer
